ano,parto,regiao,uf,grupo,criticidade,records
2012,CESARIANO,Centro-Oeste,GO,3,1,644
2010,CESARIANO,Centro-Oeste,MT,2,1,642
2018,CESARIANO,Sul,PR,2,0,642
2010,CESARIANO,Sudeste,ES,0,1,641
2015,NORMAL,Nordeste,PI,3,2,640
2015,CESARIANO,Sudeste,MG,3,2,639
2019,NORMAL,Nordeste,CE,2,0,639
2013,NORMAL,Norte,AC,1,1,637
2012,NORMAL,Sudeste,ES,3,1,636
2013,CESARIANO,Norte,TO,2,2,636
2019,NORMAL,Norte,AC,1,1,635
2016,CESARIANO,Sul,PR,2,0,634
2012,CESARIANO,Centro-Oeste,MS,2,0,633
2015,CESARIANO,Norte,RO,1,0,630
2013,NORMAL,Norte,TO,3,1,629
2012,NORMAL,Sul,RS,4,1,628
2016,NORMAL,Sul,RS,4,1,627
2018,CESARIANO,Nordeste,BA,2,1,627
2018,NORMAL,Nordeste,RN,3,0,626
2017,CESARIANO,Nordeste,BA,2,1,625
2018,NORMAL,Norte,PA,2,1,625
2017,CESARIANO,Centro-Oeste,GO,5,1,624
2017,NORMAL,Centro-Oeste,MS,4,1,623
2018,CESARIANO,Sul,PR,2,1,622
2017,CESARIANO,Sudeste,RJ,3,1,621
2013,CESARIANO,Sudeste,ES,0,1,620
2018,CESARIANO,Sudeste,MG,3,2,619
2016,CESARIANO,Centro-Oeste,GO,4,0,618
2010,CESARIANO,Sul,PR,2,0,617
2015,CESARIANO,Sudeste,ES,0,1,617
2018,NORMAL,Nordeste,RN,5,1,617
2016,CESARIANO,Sudeste,SP,4,2,616
2019,CESARIANO,Centro-Oeste,MS,4,1,616
2013,CESARIANO,Sudeste,MG,3,2,615
2013,NORMAL,Nordeste,RN,3,0,615
2011,NORMAL,Nordeste,PI,3,2,614
2018,NORMAL,Centro-Oeste,GO,4,0,613
2018,NORMAL,Norte,TO,1,1,613
2019,NORMAL,Centro-Oeste,GO,4,0,612
2011,CESARIANO,Norte,TO,2,2,611
2012,CESARIANO,Sudeste,MG,3,2,611
2010,CESARIANO,Norte,TO,2,1,610
2013,CESARIANO,Centro-Oeste,GO,3,1,609
2014,NORMAL,Norte,TO,3,1,609
2014,NORMAL,Nordeste,PI,3,2,608
2019,CESARIANO,Norte,RO,2,1,607
2019,CESARIANO,Sul,SC,3,2,607
2019,NORMAL,Nordeste,RN,3,0,607
2017,CESARIANO,Centro-Oeste,MS,4,1,605
2017,CESARIANO,Sudeste,ES,0,1,605
2018,CESARIANO,Norte,AP,2,1,603
2014,CESARIANO,Sudeste,MG,3,2,601
2015,CESARIANO,Sudeste,SP,2,1,600
2018,NORMAL,Nordeste,CE,5,1,600
2011,NORMAL,Sul,RS,4,1,599
2016,NORMAL,Sudeste,RJ,4,1,598
2019,NORMAL,Norte,AM,1,2,598
2013,CESARIANO,Nordeste,BA,2,1,597
2017,CESARIANO,Sudeste,MG,4,1,597
2017,CESARIANO,Sul,PR,1,0,596
2018,NORMAL,Norte,AC,1,1,595
2015,NORMAL,Norte,TO,1,0,591
2019,CESARIANO,Norte,AC,1,1,590
2016,NORMAL,Nordeste,RN,5,1,588
2019,CESARIANO,Sul,PR,1,0,588
2018,CESARIANO,Sudeste,MG,4,1,585
2019,NORMAL,Centro-Oeste,MS,4,1,585
2019,NORMAL,Sudeste,MG,1,2,585
2014,CESARIANO,Nordeste,CE,5,1,584
2017,CESARIANO,Sudeste,SP,2,1,584
2010,NORMAL,Nordeste,PE,3,2,583
2010,NORMAL,Norte,AC,2,1,582
2012,CESARIANO,Norte,TO,1,1,581
2018,CESARIANO,Norte,RO,1,1,580
2013,CESARIANO,Nordeste,RN,3,1,579
2013,NORMAL,Nordeste,PI,3,2,578
2012,CESARIANO,Nordeste,RN,3,1,577
2012,NORMAL,Nordeste,PI,3,2,576
2011,CESARIANO,Nordeste,PI,3,2,575
2015,CESARIANO,Sudeste,SP,4,2,575
2018,NORMAL,Centro-Oeste,MT,2,2,575
2019,NORMAL,Nordeste,CE,5,1,575
2013,CESARIANO,Sul,PR,1,0,574
2014,CESARIANO,Sul,RS,4,1,574
2018,CESARIANO,Sul,SC,3,2,574
2019,NORMAL,Sul,RS,4,1,574
2015,CESARIANO,Sudeste,MG,4,1,572
2013,CESARIANO,Norte,TO,1,1,571
2014,NORMAL,Norte,AC,1,1,571
2018,CESARIANO,Sudeste,SP,4,2,571
2011,NORMAL,Norte,PA,2,1,570
2016,CESARIANO,Centro-Oeste,MS,4,1,570
2017,NORMAL,Norte,AC,2,1,570
2018,NORMAL,Sul,SC,0,0,569
2010,CESARIANO,Nordeste,MA,2,0,568
2015,NORMAL,Norte,TO,3,1,568
2010,NORMAL,Sudeste,MG,0,2,567
2019,CESARIANO,Norte,AP,2,1,567
2019,NORMAL,Centro-Oeste,MT,2,2,567
2015,CESARIANO,Sul,RS,4,1,566
2016,CESARIANO,Centro-Oeste,GO,5,1,566
2016,CESARIANO,Sul,PR,2,1,566
2019,CESARIANO,Sul,RS,4,1,566
2017,CESARIANO,Sudeste,SP,4,2,565
2014,CESARIANO,Sudeste,SP,2,1,564
2014,NORMAL,Sudeste,MG,4,1,564
2010,NORMAL,Sul,PR,3,2,563
2018,CESARIANO,Sudeste,ES,0,1,563
2018,CESARIANO,Sudeste,RJ,5,2,563
2019,CESARIANO,Sul,PR,2,0,563
2018,CESARIANO,Sul,PR,1,0,562
2016,NORMAL,Sudeste,MG,4,1,561
2017,NORMAL,Centro-Oeste,MT,2,2,561
2010,CESARIANO,Nordeste,PI,3,2,560
2017,CESARIANO,Nordeste,SE,5,1,560
2010,CESARIANO,Sudeste,MG,3,2,559
2015,NORMAL,Norte,TO,1,2,559
2017,CESARIANO,Sul,PR,2,1,559
2010,NORMAL,Sul,PR,1,0,558
2013,CESARIANO,Sul,RS,4,1,558
2019,CESARIANO,Nordeste,PI,3,1,558
2011,NORMAL,Centro-Oeste,GO,4,0,557
2019,CESARIANO,Norte,PA,2,1,556
2019,CESARIANO,Sudeste,MG,4,1,556
2012,CESARIANO,Sul,RS,4,1,555
2016,CESARIANO,Sudeste,MG,4,1,555
2019,CESARIANO,Norte,RO,1,1,554
2015,CESARIANO,Centro-Oeste,GO,4,0,553
2016,CESARIANO,Norte,RO,1,0,553
2016,NORMAL,Sudeste,MG,1,2,552
2016,NORMAL,Norte,TO,3,1,551
2014,CESARIANO,Sudeste,MG,4,1,550
2015,CESARIANO,Sul,PR,1,0,550
2012,NORMAL,Sul,PR,3,2,547
2013,CESARIANO,Nordeste,BA,5,1,546
2016,CESARIANO,Sudeste,ES,0,1,546
2018,CESARIANO,Nordeste,SE,5,1,546
2015,NORMAL,Nordeste,RN,3,1,545
2012,NORMAL,Centro-Oeste,GO,1,0,544
2016,CESARIANO,Sul,PR,1,0,543
2016,CESARIANO,Sudeste,SP,2,1,541
2011,CESARIANO,Centro-Oeste,GO,5,1,540
2014,CESARIANO,Nordeste,BA,5,1,538
2015,CESARIANO,Sul,PR,2,0,537
2011,CESARIANO,Sudeste,MG,3,2,536
2010,NORMAL,Centro-Oeste,GO,4,0,535
2010,NORMAL,Sudeste,MG,1,2,535
2014,CESARIANO,Nordeste,PI,3,2,535
2018,NORMAL,Centro-Oeste,GO,1,0,534
2017,NORMAL,Centro-Oeste,MS,2,0,533
2019,NORMAL,Norte,AM,1,1,533
2019,NORMAL,Sul,SC,3,2,533
2011,CESARIANO,Sul,RS,4,1,532
2012,NORMAL,Sudeste,MG,4,1,532
2014,NORMAL,Nordeste,RN,3,1,532
2017,CESARIANO,Sul,SC,3,2,532
2019,CESARIANO,Nordeste,CE,5,2,532
2010,NORMAL,Sul,PR,2,1,531
2016,NORMAL,Centro-Oeste,MS,4,1,531
2017,CESARIANO,Sul,PR,3,2,531
2011,NORMAL,Nordeste,BA,3,2,530
2014,CESARIANO,Norte,RO,2,1,530
2012,CESARIANO,Nordeste,BA,5,1,529
2016,NORMAL,Centro-Oeste,MS,2,0,529
2010,CESARIANO,Centro-Oeste,GO,3,1,528
2015,NORMAL,Norte,AM,1,2,528
2017,NORMAL,Norte,AM,1,2,527
2017,NORMAL,Norte,TO,3,1,526
2018,NORMAL,Norte,AM,1,2,526
2011,CESARIANO,Nordeste,MA,2,0,525
2017,NORMAL,Norte,PA,2,1,525
2017,NORMAL,Sudeste,MG,4,1,525
2014,NORMAL,Sudeste,MG,0,2,523
2011,CESARIANO,Nordeste,PE,3,0,522
2018,CESARIANO,Nordeste,MA,2,0,522
2018,NORMAL,Centro-Oeste,MS,2,0,521
2019,CESARIANO,Sul,PR,2,1,521
2010,NORMAL,Sudeste,MG,4,1,519
2017,NORMAL,Centro-Oeste,GO,1,0,519
2018,NORMAL,Norte,TO,3,1,518
2010,NORMAL,Norte,AC,1,1,516
2015,NORMAL,Centro-Oeste,GO,5,1,516
2015,NORMAL,Nordeste,BA,3,2,516
2016,CESARIANO,Sul,RS,4,1,515
2016,CESARIANO,Sul,SC,3,2,515
2013,CESARIANO,Sudeste,MG,4,1,514
2016,NORMAL,Norte,AC,1,1,512
2018,NORMAL,Sudeste,MG,1,2,512
2011,NORMAL,Sul,PR,3,2,511
2014,CESARIANO,Norte,AC,1,1,511
2010,CESARIANO,Sul,RS,4,1,510
2012,NORMAL,Norte,TO,1,2,510
2013,CESARIANO,Nordeste,CE,5,1,510
2017,NORMAL,Norte,TO,1,0,510
2011,NORMAL,Centro-Oeste,GO,5,1,509
2015,NORMAL,Centro-Oeste,MT,2,2,509
2010,CESARIANO,Nordeste,CE,2,1,508
2016,CESARIANO,Nordeste,SE,5,1,508
2019,CESARIANO,Nordeste,MA,2,0,507
2011,CESARIANO,Centro-Oeste,GO,3,1,506
2012,CESARIANO,Centro-Oeste,MS,4,1,505
2014,CESARIANO,Nordeste,SE,5,1,505
2014,NORMAL,Sudeste,MG,1,2,504
2015,CESARIANO,Nordeste,PI,3,2,504
2017,CESARIANO,Nordeste,PE,3,2,501
2017,CESARIANO,Sul,RS,4,1,501
2018,CESARIANO,Sul,RS,4,1,501
2019,CESARIANO,Nordeste,SE,5,1,501
2011,NORMAL,Sul,PR,1,0,500
2012,CESARIANO,Sul,SC,3,2,500
2012,NORMAL,Centro-Oeste,GO,4,0,499
2014,NORMAL,Norte,AM,1,2,499
2017,CESARIANO,Norte,RO,1,1,499
2013,NORMAL,Sudeste,MG,1,2,498
2012,NORMAL,Norte,PA,2,1,497
2018,NORMAL,Norte,AP,1,0,496
2015,CESARIANO,Nordeste,BA,5,1,495
2019,CESARIANO,Norte,TO,1,2,495
2015,CESARIANO,Nordeste,SE,5,1,493
2010,NORMAL,Centro-Oeste,GO,5,1,492
2012,CESARIANO,Nordeste,PI,3,2,492
2010,NORMAL,Nordeste,RN,3,1,491
2013,CESARIANO,Nordeste,SE,5,1,490
2018,NORMAL,Sudeste,MG,4,1,490
2019,CESARIANO,Centro-Oeste,MT,2,2,490
2018,CESARIANO,Sudeste,MG,1,2,489
2018,NORMAL,Sul,SC,3,2,488
2019,NORMAL,Norte,AP,1,0,488
2010,CESARIANO,Sudeste,SP,4,2,487
2015,CESARIANO,Norte,TO,1,1,487
2016,NORMAL,Norte,AM,1,2,486
2018,CESARIANO,Centro-Oeste,MT,2,2,486
2019,NORMAL,Sudeste,MG,4,1,486
2016,NORMAL,Nordeste,RN,3,1,485
2012,CESARIANO,Sudeste,SP,4,2,484
2013,NORMAL,Sul,PR,3,2,484
2017,NORMAL,Nordeste,PI,3,2,484
2019,NORMAL,Centro-Oeste,MS,2,0,484
2013,NORMAL,Norte,AP,1,0,483
2014,CESARIANO,Norte,TO,1,1,483
2014,NORMAL,Norte,TO,1,2,483
2016,CESARIANO,Nordeste,PI,3,2,483
2016,CESARIANO,Sul,PR,3,2,483
2011,NORMAL,Sudeste,MG,1,2,482
2013,CESARIANO,Sul,PR,3,2,481
2015,NORMAL,Centro-Oeste,GO,1,0,481
2015,NORMAL,Centro-Oeste,MS,4,1,481
2017,NORMAL,Nordeste,CE,5,1,480
2012,NORMAL,Sudeste,MG,0,2,478
2019,NORMAL,Norte,TO,3,1,478
2017,NORMAL,Nordeste,RN,3,1,477
2017,NORMAL,Sudeste,MG,1,2,476
2011,NORMAL,Nordeste,RN,3,1,475
2012,NORMAL,Sudeste,MG,1,2,475
2015,NORMAL,Sul,PR,3,2,475
2010,CESARIANO,Norte,TO,2,2,474
2013,CESARIANO,Centro-Oeste,MS,4,1,474
2015,CESARIANO,Centro-Oeste,MS,4,1,472
2017,CESARIANO,Norte,AP,2,1,472
2011,CESARIANO,Nordeste,RN,3,1,471
2012,NORMAL,Centro-Oeste,GO,5,1,471
2015,CESARIANO,Norte,AC,1,1,471
2019,CESARIANO,Sudeste,MG,1,2,471
2017,CESARIANO,Sudeste,MG,1,2,469
2013,CESARIANO,Nordeste,PI,3,2,467
2019,CESARIANO,Sul,PR,3,2,467
2011,NORMAL,Norte,RO,2,1,466
2013,CESARIANO,Sudeste,SP,4,2,466
2015,NORMAL,Sudeste,MG,1,2,466
2016,NORMAL,Centro-Oeste,MT,2,2,466
2010,NORMAL,Sul,SC,3,2,465
2018,CESARIANO,Norte,PA,2,1,465
2017,NORMAL,Centro-Oeste,GO,4,0,464
2011,NORMAL,Sudeste,MG,0,2,463
2018,NORMAL,Nordeste,RN,3,1,463
2012,CESARIANO,Sudeste,MG,1,2,462
2017,CESARIANO,Nordeste,MA,2,0,462
2012,CESARIANO,Nordeste,SE,5,1,461
2013,CESARIANO,Norte,AP,2,1,461
2018,CESARIANO,Centro-Oeste,MT,1,1,460
2010,NORMAL,Sudeste,SP,3,2,459
2011,NORMAL,Sul,PR,2,1,459
2012,CESARIANO,Sudeste,MG,4,1,459
2013,NORMAL,Sudeste,MG,0,2,459
2014,CESARIANO,Centro-Oeste,MS,4,1,459
2014,NORMAL,Norte,AC,2,1,459
2016,NORMAL,Nordeste,PI,3,2,459
2011,CESARIANO,Centro-Oeste,MS,4,1,458
2016,CESARIANO,Nordeste,MA,4,1,458
2016,CESARIANO,Sudeste,MG,1,2,458
2019,NORMAL,Sudeste,RJ,5,2,458
2016,NORMAL,Norte,TO,1,0,457
2018,NORMAL,Sudeste,MG,0,2,457
2010,CESARIANO,Centro-Oeste,GO,5,1,456
2019,CESARIANO,Nordeste,BA,5,1,456
2016,NORMAL,Nordeste,BA,3,2,455
2019,NORMAL,Norte,TO,1,0,455
2010,CESARIANO,Nordeste,RN,3,1,454
2010,NORMAL,Norte,RO,2,1,451
2011,CESARIANO,Sudeste,MG,4,1,450
2013,NORMAL,Norte,AC,2,1,450
2014,CESARIANO,Sul,SC,3,2,447
2011,CESARIANO,Nordeste,BA,5,1,444
2012,NORMAL,Nordeste,BA,3,2,444
2013,NORMAL,Centro-Oeste,GO,1,0,444
2016,CESARIANO,Nordeste,PE,3,2,444
2014,NORMAL,Norte,AP,1,0,443
2016,NORMAL,Norte,AM,1,1,443
2016,NORMAL,Centro-Oeste,GO,1,0,442
2012,NORMAL,Sul,PR,2,1,441
2010,CESARIANO,Nordeste,PE,3,0,439
2015,NORMAL,Norte,RO,2,1,439
2017,NORMAL,Sul,SC,3,2,439
2011,CESARIANO,Norte,TO,1,0,438
2015,CESARIANO,Nordeste,MA,4,1,438
2011,CESARIANO,Nordeste,SE,5,1,437
2011,CESARIANO,Sudeste,SP,4,2,437
2010,NORMAL,Centro-Oeste,MS,4,1,436
2014,CESARIANO,Sudeste,MG,1,2,436
2014,NORMAL,Centro-Oeste,GO,4,0,436
2010,CESARIANO,Sul,SC,3,2,435
2012,CESARIANO,Sul,PR,1,0,435
2018,NORMAL,Nordeste,PI,3,2,435
2017,CESARIANO,Centro-Oeste,MT,2,2,434
2010,CESARIANO,Sudeste,MG,1,2,433
2011,NORMAL,Norte,AC,2,1,433
2012,CESARIANO,Sul,PR,3,2,433
2013,NORMAL,Norte,PA,2,1,433
2014,NORMAL,Centro-Oeste,MS,4,1,433
2018,CESARIANO,Sul,PR,3,2,433
2012,CESARIANO,Norte,RO,2,1,432
2014,NORMAL,Sudeste,MG,2,2,432
2015,NORMAL,Centro-Oeste,GO,4,0,432
2012,NORMAL,Norte,AP,1,0,431
2011,NORMAL,Sudeste,MG,4,1,430
2011,CESARIANO,Norte,RO,2,1,429
2012,NORMAL,Norte,RO,2,1,428
2014,CESARIANO,Nordeste,PE,3,0,428
2016,NORMAL,Sul,SC,0,1,428
2019,CESARIANO,Centro-Oeste,MT,1,1,428
2013,CESARIANO,Sudeste,MG,1,2,427
2013,NORMAL,Centro-Oeste,MS,4,1,427
2014,NORMAL,Norte,PA,2,1,427
2015,CESARIANO,Centro-Oeste,MT,2,2,426
2015,CESARIANO,Sudeste,MG,1,2,426
2013,CESARIANO,Nordeste,RN,5,1,425
2018,CESARIANO,Norte,AC,1,1,425
2012,NORMAL,Sul,PR,1,0,424
2017,CESARIANO,Norte,AC,1,1,423
2015,CESARIANO,Sul,SC,3,2,422
2018,CESARIANO,Norte,TO,1,2,422
2010,CESARIANO,Nordeste,SE,5,1,420
2017,CESARIANO,Nordeste,RN,5,1,420
2016,CESARIANO,Nordeste,BA,3,2,419
2017,NORMAL,Norte,AP,1,0,419
2014,CESARIANO,Sul,PR,2,1,418
2014,NORMAL,Centro-Oeste,GO,1,0,418
2015,CESARIANO,Nordeste,CE,2,2,418
2015,CESARIANO,Nordeste,RN,5,1,418
2017,NORMAL,Sudeste,MG,0,2,418
2019,NORMAL,Norte,RO,2,1,418
2013,NORMAL,Nordeste,MA,2,1,417
2018,NORMAL,Sudeste,RJ,5,2,417
2016,CESARIANO,Nordeste,BA,5,1,416
2018,NORMAL,Norte,RO,2,1,416
2013,CESARIANO,Nordeste,PE,5,2,415
2012,NORMAL,Centro-Oeste,MS,4,1,414
2015,NORMAL,Sul,SC,0,1,414
2017,CESARIANO,Nordeste,PI,3,2,414
2017,NORMAL,Nordeste,BA,3,2,414
2015,CESARIANO,Nordeste,PE,3,2,413
2010,CESARIANO,Sudeste,MG,4,1,412
2015,NORMAL,Sudeste,MG,0,2,412
2011,CESARIANO,Sudeste,MG,1,2,411
2015,CESARIANO,Sul,PR,2,1,411
2019,NORMAL,Sul,PR,3,2,411
2010,NORMAL,Norte,AP,1,0,410
2014,NORMAL,Nordeste,BA,3,2,410
2010,NORMAL,Nordeste,BA,3,2,409
2013,NORMAL,Centro-Oeste,GO,5,1,409
2015,NORMAL,Norte,PA,2,1,409
2016,CESARIANO,Norte,AC,1,1,409
2012,NORMAL,Nordeste,RN,3,1,408
2014,CESARIANO,Nordeste,RN,5,1,408
2016,NORMAL,Sudeste,MG,0,2,408
2015,NORMAL,Sudeste,MG,2,2,407
2012,CESARIANO,Nordeste,PE,3,0,406
2016,NORMAL,Norte,AC,2,1,406
2017,NORMAL,Sul,SC,0,1,406
2019,NORMAL,Centro-Oeste,GO,1,0,406
2011,CESARIANO,Nordeste,CE,5,1,405
2016,CESARIANO,Centro-Oeste,MT,2,2,405
2017,CESARIANO,Norte,PA,2,1,405
2018,NORMAL,Norte,TO,1,0,405
2019,NORMAL,Nordeste,BA,3,2,405
2011,NORMAL,Sudeste,RJ,4,1,404
2012,NORMAL,Sul,SC,3,2,404
2010,CESARIANO,Nordeste,BA,5,1,403
2016,CESARIANO,Norte,TO,1,1,403
2013,NORMAL,Norte,AM,1,2,402
2014,CESARIANO,Norte,AP,2,1,402
2019,CESARIANO,Centro-Oeste,GO,1,0,402
2010,CESARIANO,Norte,TO,1,0,401
2010,NORMAL,Nordeste,PE,5,2,401
2013,CESARIANO,Norte,RO,2,1,401
2014,NORMAL,Sul,PR,3,2,401
2016,NORMAL,Sul,SC,3,2,401
2014,NORMAL,Centro-Oeste,MT,2,2,399
2011,NORMAL,Centro-Oeste,MS,4,1,398
2014,NORMAL,Centro-Oeste,GO,5,1,398
2018,NORMAL,Sudeste,MG,2,2,398
2019,CESARIANO,Nordeste,BA,3,2,398
2018,CESARIANO,Nordeste,CE,5,2,397
2011,NORMAL,Sul,SC,3,2,396
2014,NORMAL,Sudeste,RJ,4,1,396
2017,CESARIANO,Norte,TO,1,2,396
2019,NORMAL,Sudeste,MG,0,2,396
2013,NORMAL,Norte,RR,1,1,394
2019,NORMAL,Sudeste,MG,2,2,394
2013,NORMAL,Norte,TO,1,2,393
2017,CESARIANO,Nordeste,BA,3,2,393
2017,NORMAL,Centro-Oeste,MS,3,1,393
2013,CESARIANO,Centro-Oeste,GO,4,0,392
2017,NORMAL,Norte,RO,2,1,392
2010,CESARIANO,Centro-Oeste,MS,4,1,391
2018,CESARIANO,Nordeste,PI,3,2,391
2011,CESARIANO,Sul,SC,3,2,390
2012,NORMAL,Norte,RR,1,1,390
2013,CESARIANO,Sul,SC,3,2,390
2016,NORMAL,Norte,PA,2,1,390
2013,CESARIANO,Sul,SC,0,0,389
2015,CESARIANO,Norte,AP,2,1,389
2010,CESARIANO,Norte,RO,2,1,388
2011,NORMAL,Norte,TO,1,2,388
2012,CESARIANO,Norte,AC,1,1,386
2012,CESARIANO,Sul,SC,0,0,386
2013,CESARIANO,Norte,AC,1,1,385
2017,NORMAL,Norte,RR,1,1,385
2019,NORMAL,Nordeste,RN,3,1,385
2011,CESARIANO,Nordeste,RN,5,1,384
2015,NORMAL,Nordeste,PE,5,2,384
2018,NORMAL,Nordeste,BA,3,2,384
2012,CESARIANO,Nordeste,CE,5,1,383
2013,NORMAL,Sul,SC,3,2,383
2013,NORMAL,Nordeste,BA,3,2,382
2014,CESARIANO,Sudeste,RJ,3,1,382
2016,CESARIANO,Nordeste,RN,5,1,382
2012,NORMAL,Sudeste,SP,3,2,381
2015,CESARIANO,Sudeste,RJ,3,1,381
2015,NORMAL,Nordeste,CE,5,1,381
2018,CESARIANO,Sul,PR,1,1,381
2011,NORMAL,Norte,AM,1,2,380
2013,CESARIANO,Norte,TO,1,0,380
2011,NORMAL,Sul,SC,0,1,379
2014,NORMAL,Sul,SC,0,1,376
2014,CESARIANO,Nordeste,CE,2,2,375
2015,NORMAL,Norte,AC,2,1,375
2016,NORMAL,Centro-Oeste,GO,4,0,375
2017,CESARIANO,Nordeste,CE,5,2,375
2012,NORMAL,Norte,AC,2,1,374
2014,NORMAL,Nordeste,PE,5,2,374
2016,NORMAL,Norte,RO,2,1,374
2014,CESARIANO,Norte,TO,3,1,373
2016,CESARIANO,Norte,AP,2,1,373
2018,CESARIANO,Nordeste,BA,5,1,373
2010,NORMAL,Sudeste,MG,2,2,371
2016,CESARIANO,Sudeste,RJ,3,1,371
2017,CESARIANO,Centro-Oeste,GO,5,2,371
2011,NORMAL,Norte,AP,1,0,370
2012,NORMAL,Nordeste,CE,3,1,369
2017,CESARIANO,Sul,PR,1,1,369
2017,CESARIANO,Centro-Oeste,MS,3,1,368
2017,NORMAL,Sudeste,RJ,5,2,368
2010,NORMAL,Sudeste,RJ,4,1,366
2015,NORMAL,Norte,AM,1,1,366
2010,NORMAL,Norte,RR,1,1,364
2013,NORMAL,Nordeste,PE,3,2,364
2013,NORMAL,Sudeste,MG,2,2,363
2010,CESARIANO,Nordeste,RN,5,1,361
2014,CESARIANO,Norte,TO,1,0,361
2015,NORMAL,Sul,SC,3,2,361
2018,NORMAL,Nordeste,PE,5,2,360
2012,NORMAL,Sudeste,RJ,4,1,358
2019,CESARIANO,Centro-Oeste,MS,3,1,358
2012,CESARIANO,Sudeste,RJ,3,1,357
2013,CESARIANO,Nordeste,MA,4,1,357
2017,CESARIANO,Sudeste,RJ,5,2,357
2011,CESARIANO,Sudeste,RJ,3,1,356
2013,NORMAL,Nordeste,CE,3,1,356
2013,NORMAL,Nordeste,PE,5,2,354
2016,CESARIANO,Sul,PR,1,1,354
2016,NORMAL,Sudeste,RJ,5,2,354
2010,CESARIANO,Sul,PR,3,2,353
2010,NORMAL,Nordeste,CE,3,1,353
2011,NORMAL,Sudeste,SP,3,2,353
2012,CESARIANO,Centro-Oeste,GO,4,0,353
2012,CESARIANO,Nordeste,MA,4,1,353
2013,CESARIANO,Sul,PR,2,1,353
2011,CESARIANO,Centro-Oeste,GO,4,0,352
2012,NORMAL,Centro-Oeste,MT,2,2,352
2010,NORMAL,Norte,AM,1,2,350
2014,CESARIANO,Centro-Oeste,MT,2,2,350
2016,NORMAL,Nordeste,CE,5,1,350
2019,NORMAL,Norte,RO,1,1,350
2015,NORMAL,Centro-Oeste,GO,2,1,349
2018,NORMAL,Norte,AM,1,1,349
2011,NORMAL,Nordeste,CE,3,1,348
2012,CESARIANO,Norte,TO,1,0,348
2018,NORMAL,Sul,SC,0,1,348
2011,NORMAL,Norte,RO,3,1,347
2012,NORMAL,Norte,AM,1,2,347
2017,CESARIANO,Centro-Oeste,MT,1,1,347
2017,CESARIANO,Nordeste,BA,5,1,347
2019,NORMAL,Norte,RR,1,0,346
2017,NORMAL,Norte,AM,1,1,345
2010,CESARIANO,Centro-Oeste,GO,4,0,344
2014,NORMAL,Norte,RO,3,1,344
2016,NORMAL,Centro-Oeste,GO,2,1,344
2012,NORMAL,Sudeste,MG,2,2,343
2016,CESARIANO,Norte,TO,1,2,343
2010,CESARIANO,Norte,AC,1,1,341
2010,NORMAL,Sul,SC,0,1,340
2014,NORMAL,Sul,SC,3,2,340
2015,NORMAL,Sul,PR,1,0,340
2010,CESARIANO,Sul,SC,0,0,339
2013,NORMAL,Centro-Oeste,GO,4,0,339
2016,NORMAL,Sudeste,MG,2,2,339
2017,NORMAL,Centro-Oeste,MT,1,1,339
2019,NORMAL,Nordeste,CE,3,1,339
2011,CESARIANO,Norte,AC,1,1,338
2014,CESARIANO,Nordeste,PE,3,2,338
2014,NORMAL,Nordeste,CE,3,1,337
2016,NORMAL,Sul,PR,3,2,337
2018,CESARIANO,Centro-Oeste,GO,1,0,337
2018,NORMAL,Sul,PR,3,2,337
2011,CESARIANO,Sul,PR,3,2,336
2011,NORMAL,Norte,RR,1,1,336
2016,NORMAL,Nordeste,PE,5,2,336
2017,CESARIANO,Sudeste,RJ,4,1,335
2017,NORMAL,Sul,PR,3,2,334
2019,NORMAL,Centro-Oeste,MS,3,1,334
2013,CESARIANO,Norte,TO,3,1,333
2013,NORMAL,Norte,RO,2,1,332
2014,NORMAL,Nordeste,CE,5,1,332
2015,NORMAL,Nordeste,CE,3,1,332
2016,NORMAL,Norte,AM,4,1,331
2013,NORMAL,Sudeste,SP,3,2,330
2014,NORMAL,Sudeste,SP,3,2,329
2010,NORMAL,Nordeste,CE,5,1,328
2014,NORMAL,Norte,RR,1,1,328
2018,CESARIANO,Centro-Oeste,MS,3,1,328
2019,CESARIANO,Nordeste,PI,3,2,328
2019,CESARIANO,Norte,TO,3,1,328
2018,CESARIANO,Norte,RR,2,0,326
2014,CESARIANO,Norte,RO,1,1,325
2014,NORMAL,Norte,RO,1,1,325
2015,CESARIANO,Norte,TO,3,1,324
2015,CESARIANO,Sudeste,MG,0,2,324
2016,NORMAL,Norte,RR,1,1,324
2018,NORMAL,Norte,RO,3,1,324
2010,NORMAL,Norte,RO,1,1,323
2011,NORMAL,Norte,RO,1,1,323
2012,CESARIANO,Centro-Oeste,MS,4,2,323
2012,NORMAL,Nordeste,PE,5,2,323
2017,NORMAL,Sudeste,MG,2,2,323
2018,NORMAL,Norte,RO,1,1,323
2019,CESARIANO,Sul,PR,1,1,323
2017,CESARIANO,Norte,TO,1,1,322
2010,NORMAL,Sul,SC,4,2,321
2017,NORMAL,Nordeste,PE,5,2,321
2010,CESARIANO,Sudeste,RJ,3,1,320
2012,CESARIANO,Nordeste,CE,2,2,320
2010,CESARIANO,Norte,TO,3,1,319
2014,CESARIANO,Sul,SC,0,0,319
2017,NORMAL,Norte,RO,3,1,318
2012,NORMAL,Norte,RO,1,1,317
2013,NORMAL,Centro-Oeste,MT,2,2,317
2013,NORMAL,Nordeste,RN,3,1,317
