UF,Município,Cód IBGE,Cód Região de Saúde,Nome da Região de Saúde,Grupo
MG,Piedade do Rio Grande,315030,31015,São João Del Rei,4
MG,Piedade dos Gerais,315040,31017,Betim,3
MG,Pimenta,315050,31093,Piumhi,0
MG,Pingo-d'Água,315053,31035,Coronel Fabriciano/Timóteo,3
MG,Pintópolis,315057,31049,Brasília de Minas/São Francisco,2
MG,Piracema,315060,31031,Itaúna,3
MG,Pirajuba,315070,31071,Frutal / Iturama,3
MG,Piranga,315080,31079,Conselheiro Lafaiete,0
MG,Piranguçu,315090,31003,Itajubá,3
MG,Piranguinho,315100,31003,Itajubá,3
MG,Pirapetinga,315110,31041,Além  Paraíba,1
MG,Pirapora,315120,31055,Pirapora,5
MG,Piraúba,315130,31048,Ubá,1
MG,Pitangui,315140,31032,Pará de Minas,3
MG,Piumhi,315150,31093,Piumhi,0
MG,Planura,315160,31071,Frutal / Iturama,3
MG,Poço Fundo,315170,31001,Alfenas / Machado,1
MG,Poços de Caldas,315180,31006,Poços de Caldas,4
MG,Pocrane,315190,31059,Manhuaçu,1
MG,Pompéu,315200,31024,Sete Lagoas,3
MG,Ponte Nova,315210,31060,Ponte Nova,1
MG,Ponto Chique,315213,31055,Pirapora,5
MG,Ponto dos Volantes,315217,31065,Itaobim,3
MG,Porteirinha,315220,31052,Janaúba/Monte Azul,2
MG,Porto Firme,315230,31061,Viçosa,1
MG,Poté,315240,31099,Teófilo Otoni / Malacacheta,0
MG,Pouso Alegre,315250,31007,Pouso Alegre,3
MG,Pouso Alto,315260,31008,São Lourenço,5
MG,Prados,315270,31015,São João Del Rei,4
MG,Prata,315280,31075,Uberlândia / Araguari,5
MG,Pratápolis,315290,31009,São Sebastião do Paraíso,3
MG,Pratinha,315300,31070,Araxá,3
MG,Presidente Bernardes,315310,31048,Ubá,1
MG,Presidente Juscelino,315320,31019,Curvelo,1
MG,Presidente Kubitschek,315330,31026,Diamantina,3
MG,Presidente Olegário,315340,31057,Patos de Minas,3
MG,Prudente de Morais,315360,31024,Sete Lagoas,3
MG,Quartel Geral,315370,31024,Sete Lagoas,3
MG,Queluzito,315380,31079,Conselheiro Lafaiete,0
MG,Raposos,315390,31016,Belo Horizonte/ Nova Lima/ Caeté,1
MG,Raul Soares,315400,31060,Ponte Nova,1
MG,Recreio,315410,31044,Leopoldina / Cataguases,3
MG,Reduto,315415,31059,Manhuaçu,1
MG,Resende Costa,315420,31015,São João Del Rei,4
MG,Resplendor,315430,31040,Resplendor,1
MG,Ressaquinha,315440,31013,Barbacena,1
MG,Riachinho,315445,31058,Unaí,1
MG,Riacho dos Machados,315450,31052,Janaúba/Monte Azul,2
MG,Ribeirão das Neves,315460,31016,Belo Horizonte/ Nova Lima/ Caeté,1
MG,Ribeirão Vermelho,315470,31004,Lavras,1
MG,Rio Acima,315480,31016,Belo Horizonte/ Nova Lima/ Caeté,1
MG,Rio Casca,315490,31060,Ponte Nova,1
MG,Rio Doce,315500,31060,Ponte Nova,1
MG,Rio do Prado,315510,31094,Almenara/Jacinto,0
MG,Rio Espera,315520,31079,Conselheiro Lafaiete,0
MG,Rio Manso,315530,31017,Betim,3
MG,Rio Novo,315540,31097,Juiz de Fora,0
MG,Rio Paranaíba,315550,31082,São Gotardo,0
MG,Rio Pardo de Minas,315560,31085,Taiobeiras,0
MG,Rio Piracicaba,315570,31023,João Monlevade,3
MG,Rio Pomba,315580,31048,Ubá,1
MG,Rio Preto,315590,31090,Lima Duarte,0
MG,Rio Vermelho,315600,31020,Guanhães,3
MG,Ritápolis,315610,31015,São João Del Rei,4
MG,Rochedo de Minas,315620,31047,São João Nepomuceno / bicas,4
MG,Rodeiro,315630,31048,Ubá,1
MG,Romaria,315640,31074,Patrocínio / Monte Carmelo,2
MG,Rosário da Limeira,315645,31045,Muriaé,3
MG,Rubelita,315650,31098,salinas,0
MG,Rubim,315660,31094,Almenara/Jacinto,0
MG,Sabará,315670,31016,Belo Horizonte/ Nova Lima/ Caeté,1
MG,Sabinópolis,315680,31020,Guanhães,3
MG,Sacramento,315690,31072,Uberaba,5
MG,Salinas,315700,31098,salinas,0
MG,Salto da Divisa,315710,31094,Almenara/Jacinto,0
MG,Santa Bárbara,315720,31021,Itabira,3
MG,Santa Bárbara do Leste,315725,31034,Caratinga,1
MG,Santa Bárbara do Monte Verde,315727,31090,Lima Duarte,0
MG,Santa Bárbara do Tugúrio,315730,31013,Barbacena,1
MG,Santa Cruz de Minas,315733,31015,São João Del Rei,4
MG,Santa Cruz de Salinas,315737,31098,salinas,0
MG,Santa Cruz do Escalvado,315740,31060,Ponte Nova,1
MG,Santa Efigênia de Minas,315750,31036,Governador Valadares,2
MG,Santa Fé de Minas,315760,31055,Pirapora,5
MG,Santa Helena de Minas,315765,31062,Águas Formosas,3
MG,Santa Juliana,315770,31070,Araxá,3
MG,Santa Luzia,315780,31016,Belo Horizonte/ Nova Lima/ Caeté,1
MG,Santa Margarida,315790,31059,Manhuaçu,1
MG,Santa Maria de Itabira,315800,31021,Itabira,3
MG,Santa Maria do Salto,315810,31094,Almenara/Jacinto,0
MG,Santa Maria do Suaçuí,315820,31081,Santa Maria do Suaçuí,0
MG,Santana da Vargem,315830,31011,Três Pontas,1
MG,Santana de Cataguases,315840,31044,Leopoldina / Cataguases,3
MG,Santana de Pirapama,315850,31024,Sete Lagoas,3
MG,Santana do Deserto,315860,31097,Juiz de Fora,0
MG,Santana do Garambéu,315870,31013,Barbacena,1
MG,Santana do Jacaré,315880,31089,Campo Belo,0
MG,Santana do Manhuaçu,315890,31059,Manhuaçu,1
MG,Santana do Paraíso,315895,31037,Ipatinga,5
MG,Santana do Riacho,315900,31025,Vespasiano,1
MG,Santana dos Montes,315910,31079,Conselheiro Lafaiete,0
MG,Santa Rita de Caldas,315920,31006,Poços de Caldas,4
MG,Santa Rita de Ibitipoca,315940,31013,Barbacena,1
MG,Santa Rita de Jacutinga,315930,31090,Lima Duarte,0
MG,Santa Rita de Minas,315935,31034,Caratinga,1
MG,Santa Rita do Itueto,315950,31040,Resplendor,1
MG,Santa Rita do Sapucaí,315960,31007,Pouso Alegre,3
MG,Santa Rosa da Serra,315970,31082,São Gotardo,0
MG,Santa Vitória,315980,31073,Ituiutaba,5
MG,Santo Antônio do Amparo,315990,31088,Oliveira/Santo Antônio do Amparo,0
MG,Santo Antônio do Aventureiro,316000,31041,Além  Paraíba,1
MG,Santo Antônio do Grama,316010,31060,Ponte Nova,1
MG,Santo Antônio do Itambé,316020,31095,Serro,0
MG,Santo Antônio do Jacinto,316030,31094,Almenara/Jacinto,0
MG,Santo Antônio do Monte,316040,31087,Lagoa da Prata/Sto Ant do Monte,0
MG,Santo Antônio do Retiro,316045,31085,Taiobeiras,0
MG,Santo Antônio do Rio Abaixo,316050,31021,Itabira,3
MG,Santo Hipólito,316060,31019,Curvelo,1
MG,Santos Dumont,316070,31046,Santos Dumont,2
MG,São Bento Abade,316080,31010,Três Corações,3
MG,São Brás do Suaçuí,316090,31078,Congonhas,0
MG,São Domingos das Dores,316095,31034,Caratinga,1
MG,São Domingos do Prata,316100,31023,João Monlevade,3
MG,São Félix de Minas,316105,31038,Mantena,3
MG,São Francisco,316110,31049,Brasília de Minas/São Francisco,2
MG,São Francisco de Paula,316120,31088,Oliveira/Santo Antônio do Amparo,0
MG,São Francisco de Sales,316130,31071,Frutal / Iturama,3
MG,São Francisco do Glória,316140,31045,Muriaé,3
MG,São Geraldo,316150,31048,Ubá,1
MG,São Geraldo da Piedade,316160,31036,Governador Valadares,2
MG,São Geraldo do Baixio,316165,31036,Governador Valadares,2
MG,São Gonçalo do Abaeté,316170,31057,Patos de Minas,3
MG,São Gonçalo do Pará,316180,31086,Divinópolis,0
MG,São Gonçalo do Rio Abaixo,316190,31021,Itabira,3
MG,São Gonçalo do Rio Preto,312550,31026,Diamantina,3
MG,São Gonçalo do Sapucaí,316200,31012,Varginha,1
MG,São Gotardo,316210,31082,São Gotardo,0
MG,São João Batista do Glória,316220,31092,Passos,0
MG,São João da Lagoa,316225,31050,Coração de Jesus,3
MG,São João da Mata,316230,31007,Pouso Alegre,3
MG,São João da Ponte,316240,31049,Brasília de Minas/São Francisco,2
MG,São João das Missões,316245,31076,Manga,3
MG,São João del Rei,316250,31015,São João Del Rei,4
MG,São João do Manhuaçu,316255,31059,Manhuaçu,1
MG,São João do Manteninha,316257,31038,Mantena,3
MG,São João do Oriente,316260,31037,Ipatinga,5
MG,São João do Pacuí,316265,31050,Coração de Jesus,3
MG,São João do Paraíso,316270,31085,Taiobeiras,0
MG,São João Evangelista,316280,31080,Peçanha/São João Evangelista,0
MG,São João Nepomuceno,316290,31047,São João Nepomuceno / bicas,4
MG,São Joaquim de Bicas,316292,31017,Betim,3
MG,São José da Barra,316294,31092,Passos,0
MG,São José da Lapa,316295,31025,Vespasiano,1
MG,São José da Safira,316300,31036,Governador Valadares,2
MG,São José da Varginha,316310,31032,Pará de Minas,3
MG,São José do Alegre,316320,31003,Itajubá,3
MG,São José do Divino,316330,31096,Itambacuri,0
MG,São José do Goiabal,316340,31060,Ponte Nova,1
MG,São José do Jacuri,316350,31080,Peçanha/São João Evangelista,0
MG,São José do Mantimento,316360,31059,Manhuaçu,1
MG,São Lourenço,316370,31008,São Lourenço,5
MG,São Miguel do Anta,316380,31061,Viçosa,1
MG,São Pedro da União,316390,31002,Guaxupé,3
MG,São Pedro dos Ferros,316400,31060,Ponte Nova,1
MG,São Pedro do Suaçuí,316410,31080,Peçanha/São João Evangelista,0
MG,São Romão,316420,31049,Brasília de Minas/São Francisco,2
MG,São Roque de Minas,316430,31093,Piumhi,0
MG,São Sebastião da Bela Vista,316440,31007,Pouso Alegre,3
MG,São Sebastião da Vargem Alegre,316443,31045,Muriaé,3
MG,São Sebastião do Anta,316447,31034,Caratinga,1
MG,São Sebastião do Maranhão,316450,31081,Santa Maria do Suaçuí,0
MG,São Sebastião do Oeste,316460,31086,Divinópolis,0
MG,São Sebastião do Paraíso,316470,31009,São Sebastião do Paraíso,3
MG,São Sebastião do Rio Preto,316480,31021,Itabira,3
MG,São Sebastião do Rio Verde,316490,31008,São Lourenço,5
MG,São Thomé das Letras,316520,31010,Três Corações,3
MG,São Tiago,316500,31015,São João Del Rei,4
MG,São Tomás de Aquino,316510,31009,São Sebastião do Paraíso,3
MG,São Vicente de Minas,316530,31015,São João Del Rei,4
MG,Sapucaí-Mirim,316540,31003,Itajubá,3
MG,Sardoá,316550,31036,Governador Valadares,2
MG,Sarzedo,316553,31018,Contagem,2
MG,Sem-Peixe,316556,31060,Ponte Nova,1
MG,Senador Amaral,316557,31007,Pouso Alegre,3
MG,Senador Cortes,316560,31047,São João Nepomuceno / bicas,4
MG,Senador Firmino,316570,31048,Ubá,1
MG,Senador José Bento,316580,31007,Pouso Alegre,3
MG,Senador Modestino Gonçalves,316590,31026,Diamantina,3
MG,Senhora de Oliveira,316600,31079,Conselheiro Lafaiete,0
MG,Senhora do Porto,316610,31020,Guanhães,3
MG,Senhora dos Remédios,316620,31013,Barbacena,1
MG,Sericita,316630,31060,Ponte Nova,1
MG,Seritinga,316640,31008,São Lourenço,5
MG,Serra Azul de Minas,316650,31095,Serro,0
MG,Serra da Saudade,316660,31028,Bom Despacho,4
MG,Serra dos Aimorés,316670,31066,Nanuque,3
MG,Serra do Salitre,316680,31057,Patos de Minas,3
MG,Serrania,316690,31001,Alfenas / Machado,1
MG,Serranópolis de Minas,316695,31052,Janaúba/Monte Azul,2
MG,Serranos,316700,31008,São Lourenço,5
MG,Serro,316710,31095,Serro,0
MG,Sete Lagoas,316720,31024,Sete Lagoas,3
MG,Setubinha,316555,31099,Teófilo Otoni / Malacacheta,0
MG,Silveirânia,316730,31048,Ubá,1
MG,Silvianópolis,316740,31007,Pouso Alegre,3
MG,Simão Pereira,316750,31097,Juiz de Fora,0
MG,Simonésia,316760,31059,Manhuaçu,1
MG,Sobrália,316770,31036,Governador Valadares,2
MG,Soledade de Minas,316780,31008,São Lourenço,5
MG,Tabuleiro,316790,31048,Ubá,1
MG,Taiobeiras,316800,31085,Taiobeiras,0
MG,Taparuba,316805,31059,Manhuaçu,1
MG,Tapira,316810,31070,Araxá,3
MG,Tapiraí,316820,31030,Formiga,1
MG,Taquaraçu de Minas,316830,31016,Belo Horizonte/ Nova Lima/ Caeté,1
MG,Tarumirim,316840,31036,Governador Valadares,2
MG,Teixeiras,316850,31061,Viçosa,1
MG,Teófilo Otoni,316860,31099,Teófilo Otoni / Malacacheta,0
MG,Timóteo,316870,31035,Coronel Fabriciano/Timóteo,3
MG,Tiradentes,316880,31015,São João Del Rei,4
MG,Tiros,316890,31082,São Gotardo,0
MG,Tocantins,316900,31048,Ubá,1
MG,Tocos do Moji,316905,31007,Pouso Alegre,3
MG,Toledo,316910,31007,Pouso Alegre,3
MG,Tombos,316920,31042,Carangola,1
MG,Três Corações,316930,31010,Três Corações,3
MG,Três Marias,316935,31019,Curvelo,1
MG,Três Pontas,316940,31011,Três Pontas,1
MG,Tumiritinga,316950,31036,Governador Valadares,2
MG,Tupaciguara,316960,31075,Uberlândia / Araguari,5
MG,Turmalina,316970,31027,Turmalina/Minas Novas/Capelinha,3
MG,Turvolândia,316980,31007,Pouso Alegre,3
MG,Ubá,316990,31048,Ubá,1
MG,Ubaí,317000,31049,Brasília de Minas/São Francisco,2
MG,Ubaporanga,317005,31034,Caratinga,1
MG,Uberaba,317010,31072,Uberaba,5
MG,Uberlândia,317020,31075,Uberlândia / Araguari,5
MG,Umburatiba,317030,31062,Águas Formosas,3
MG,Unaí,317040,31058,Unaí,1
MG,União de Minas,317043,31071,Frutal / Iturama,3
MG,Uruana de Minas,317047,31058,Unaí,1
MG,Urucânia,317050,31060,Ponte Nova,1
MG,Urucuia,317052,31049,Brasília de Minas/São Francisco,2
MG,Vargem Alegre,317057,31034,Caratinga,1
MG,Vargem Bonita,317060,31093,Piumhi,0
MG,Vargem Grande do Rio Pardo,317065,31085,Taiobeiras,0
MG,Varginha,317070,31012,Varginha,1
MG,Varjão de Minas,317075,31057,Patos de Minas,3
MG,Várzea da Palma,317080,31055,Pirapora,5
MG,Varzelândia,317090,31049,Brasília de Minas/São Francisco,2
MG,Vazante,317100,31057,Patos de Minas,3
MG,Verdelândia,317103,31052,Janaúba/Monte Azul,2
MG,Veredinha,317107,31027,Turmalina/Minas Novas/Capelinha,3
MG,Veríssimo,317110,31072,Uberaba,5
MG,Vermelho Novo,317115,31034,Caratinga,1
MG,Vespasiano,317120,31025,Vespasiano,1
MG,Viçosa,317130,31061,Viçosa,1
MG,Vieiras,317140,31045,Muriaé,3
MG,Virgem da Lapa,317160,31064,Araçuaí,3
MG,Virgínia,317170,31008,São Lourenço,5
MG,Virginópolis,317180,31020,Guanhães,3
MG,Virgolândia,317190,31036,Governador Valadares,2
MG,Visconde do Rio Branco,317200,31048,Ubá,1
MG,Volta Grande,317210,31041,Além  Paraíba,1
MG,Wenceslau Braz,317220,31003,Itajubá,3
MS,Água Clara,500020,50004,Três Lagoas,4
MS,Alcinópolis,500025,50001,Campo Grande,4
MS,Amambai,500060,50003,Dourados,3
MS,Anastácio,500070,50001,Campo Grande,4
MS,Anaurilândia,500080,50003,Dourados,3
MS,Angélica,500085,50003,Dourados,3
MS,Antônio João,500090,50003,Dourados,3
MS,Aparecida do Taboado,500100,50004,Três Lagoas,4
MS,Aquidauana,500110,50001,Campo Grande,4
MS,Aral Moreira,500124,50003,Dourados,3
MS,Bandeirantes,500150,50001,Campo Grande,4
MS,Bataguassu,500190,50004,Três Lagoas,4
MS,Batayporã,500200,50003,Dourados,3
MS,Bela Vista,500210,50001,Campo Grande,4
MS,Bodoquena,500215,50001,Campo Grande,4
MS,Bonito,500220,50001,Campo Grande,4
MS,Brasilândia,500230,50004,Três Lagoas,4
MS,Caarapó,500240,50003,Dourados,3
MS,Camapuã,500260,50001,Campo Grande,4
MS,Campo Grande,500270,50001,Campo Grande,4
MS,Caracol,500280,50001,Campo Grande,4
MS,Cassilândia,500290,50004,Três Lagoas,4
MS,Chapadão do Sul,500295,50001,Campo Grande,4
MS,Corguinho,500310,50001,Campo Grande,4
MS,Coronel Sapucaia,500315,50003,Dourados,3
MS,Corumbá,500320,50002,Corumbá,2
MS,Costa Rica,500325,50001,Campo Grande,4
MS,Coxim,500330,50001,Campo Grande,4
MS,Deodápolis,500345,50003,Dourados,3
MS,Dois Irmãos do Buriti,500348,50001,Campo Grande,4
MS,Douradina,500350,50003,Dourados,3
MS,Dourados,500370,50003,Dourados,3
MS,Eldorado,500375,50003,Dourados,3
MS,Fátima do Sul,500380,50003,Dourados,3
MS,Figueirão,500390,50001,Campo Grande,4
MS,Glória de Dourados,500400,50003,Dourados,3
MS,Guia Lopes da Laguna,500410,50001,Campo Grande,4
MS,Iguatemi,500430,50003,Dourados,3
MS,Inocência,500440,50004,Três Lagoas,4
MS,Itaporã,500450,50003,Dourados,3
MS,Itaquiraí,500460,50003,Dourados,3
MS,Ivinhema,500470,50003,Dourados,3
MS,Japorã,500480,50003,Dourados,3
MS,Jaraguari,500490,50001,Campo Grande,4
MS,Jardim,500500,50001,Campo Grande,4
MS,Jateí,500510,50003,Dourados,3
MS,Juti,500515,50003,Dourados,3
MS,Ladário,500520,50002,Corumbá,2
MS,Laguna Carapã,500525,50003,Dourados,3
MS,Maracaju,500540,50001,Campo Grande,4
MS,Miranda,500560,50001,Campo Grande,4
MS,Mundo Novo,500568,50003,Dourados,3
MS,Naviraí,500570,50003,Dourados,3
MS,Nioaque,500580,50001,Campo Grande,4
MS,Nova Alvorada do Sul,500600,50001,Campo Grande,4
MS,Nova Andradina,500620,50003,Dourados,3
MS,Novo Horizonte do Sul,500625,50003,Dourados,3
MS,Paraíso das Águas,500627,50001,Campo Grande,4
MS,Paranaíba,500630,50004,Três Lagoas,4
MS,Paranhos,500635,50003,Dourados,3
MS,Pedro Gomes,500640,50001,Campo Grande,4
MS,Ponta Porã,500660,50003,Dourados,3
MS,Porto Murtinho,500690,50001,Campo Grande,4
MS,Ribas do Rio Pardo,500710,50001,Campo Grande,4
MS,Rio Brilhante,500720,50003,Dourados,3
MS,Rio Negro,500730,50001,Campo Grande,4
MS,Rio Verde de Mato Grosso,500740,50001,Campo Grande,4
MS,Rochedo,500750,50001,Campo Grande,4
MS,Santa Rita do Pardo,500755,50004,Três Lagoas,4
MS,São Gabriel do Oeste,500769,50001,Campo Grande,4
MS,Selvíria,500780,50004,Três Lagoas,4
MS,Sete Quedas,500770,50003,Dourados,3
MS,Sidrolândia,500790,50001,Campo Grande,4
MS,Sonora,500793,50001,Campo Grande,4
MS,Tacuru,500795,50003,Dourados,3
MS,Taquarussu,500797,50003,Dourados,3
MS,Terenos,500800,50001,Campo Grande,4
MS,Três Lagoas,500830,50004,Três Lagoas,4
MS,Vicentina,500840,50003,Dourados,3
MT,Acorizal,510010,51002,Baixada Cuiabana,4
MT,Água Boa,510020,51006,Médio Araguaia,2
MT,Alta Floresta,510025,51001,Alto Tapajós,2
MT,Alto Araguaia,510030,51013,Sul Matogrossense,2
MT,Alto Boa Vista,510035,51009,Norte Araguaia Karajá,1
MT,Alto Garças,510040,51013,Sul Matogrossense,2
MT,Alto Paraguai,510050,51004,Centro Norte,2
MT,Alto Taquari,510060,51013,Sul Matogrossense,2
MT,Apiacás,510080,51001,Alto Tapajós,2
MT,Araguaiana,510100,51005,Garças Araguaia,2
MT,Araguainha,510120,51013,Sul Matogrossense,2
MT,Araputanga,510125,51011,Oeste Matogrossense,2
MT,Arenápolis,510130,51007,Médio Norte Matogrossense,2
MT,Aripuanã,510140,51008,Noroeste Matogrossense,1
MT,Barão de Melgaço,510160,51002,Baixada Cuiabana,4
MT,Barra do Bugres,510170,51007,Médio Norte Matogrossense,2
MT,Barra do Garças,510180,51005,Garças Araguaia,2
MT,Bom Jesus do Araguaia,510185,51006,Médio Araguaia,2
MT,Brasnorte,510190,51008,Noroeste Matogrossense,1
MT,Cáceres,510250,51011,Oeste Matogrossense,2
MT,Campinápolis,510260,51005,Garças Araguaia,2
MT,Campo Novo do Parecis,510263,51007,Médio Norte Matogrossense,2
MT,Campos de Júlio,510268,51012,Sudoeste Matogrossense,2
MT,Campo Verde,510267,51013,Sul Matogrossense,2
MT,Canabrava do Norte,510269,51003,Araguaia Xingu,1
MT,Canarana,510270,51006,Médio Araguaia,2
MT,Carlinda,510279,51001,Alto Tapajós,2
MT,Castanheira,510285,51008,Noroeste Matogrossense,1
MT,Chapada dos Guimarães,510300,51002,Baixada Cuiabana,4
MT,Cláudia,510305,51014,Teles Pires,2
MT,Cocalinho,510310,51006,Médio Araguaia,2
MT,Colíder,510320,51010,Norte Matogrossense,2
MT,Colniza,510325,51008,Noroeste Matogrossense,1
MT,Comodoro,510330,51012,Sudoeste Matogrossense,2
MT,Confresa,510335,51003,Araguaia Xingu,1
MT,Conquista D'Oeste,510336,51012,Sudoeste Matogrossense,2
MT,Cotriguaçu,510337,51008,Noroeste Matogrossense,1
MT,Cuiabá,510340,51002,Baixada Cuiabana,4
MT,Curvelândia,510343,51011,Oeste Matogrossense,2
MT,Denise,510345,51007,Médio Norte Matogrossense,2
MT,Diamantino,510350,51004,Centro Norte,2
MT,Dom Aquino,510360,51013,Sul Matogrossense,2
MT,Feliz Natal,510370,51014,Teles Pires,2
MT,Figueirópolis D'Oeste,510380,51012,Sudoeste Matogrossense,2
MT,Gaúcha do Norte,510385,51006,Médio Araguaia,2
MT,General Carneiro,510390,51005,Garças Araguaia,2
MT,Glória D'Oeste,510395,51011,Oeste Matogrossense,2
MT,Guarantã do Norte,510410,51015,Vale do Peixoto,1
MT,Guiratinga,510420,51013,Sul Matogrossense,2
MT,Indiavaí,510450,51011,Oeste Matogrossense,2
MT,Ipiranga do Norte,510452,51014,Teles Pires,2
MT,Itanhangá,510454,51014,Teles Pires,2
MT,Itaúba,510455,51010,Norte Matogrossense,2
MT,Itiquira,510460,51013,Sul Matogrossense,2
MT,Jaciara,510480,51013,Sul Matogrossense,2
MT,Jangada,510490,51002,Baixada Cuiabana,4
MT,Jauru,510500,51012,Sudoeste Matogrossense,2
MT,Juara,510510,51016,Vale dos Arinos,2
MT,Juína,510515,51008,Noroeste Matogrossense,1
MT,Juruena,510517,51008,Noroeste Matogrossense,1
MT,Juscimeira,510520,51013,Sul Matogrossense,2
MT,Lambari D'Oeste,510523,51011,Oeste Matogrossense,2
MT,Lucas do Rio Verde,510525,51014,Teles Pires,2
MT,Luciara,510530,51009,Norte Araguaia Karajá,1
MT,Marcelândia,510558,51010,Norte Matogrossense,2
MT,Matupá,510560,51015,Vale do Peixoto,1
MT,Mirassol d'Oeste,510562,51011,Oeste Matogrossense,2
MT,Nobres,510590,51004,Centro Norte,2
MT,Nortelândia,510600,51004,Centro Norte,2
MT,Nossa Senhora do Livramento,510610,51002,Baixada Cuiabana,4
MT,Nova Bandeirantes,510615,51001,Alto Tapajós,2
MT,Nova Brasilândia,510620,51002,Baixada Cuiabana,4
MT,Nova Canaã do Norte,510621,51010,Norte Matogrossense,2
MT,Nova Guarita,510880,51010,Norte Matogrossense,2
MT,Nova Lacerda,510618,51012,Sudoeste Matogrossense,2
MT,Nova Marilândia,510885,51007,Médio Norte Matogrossense,2
MT,Nova Maringá,510890,51004,Centro Norte,2
MT,Nova Monte Verde,510895,51001,Alto Tapajós,2
MT,Nova Mutum,510622,51014,Teles Pires,2
MT,Nova Nazaré,510617,51006,Médio Araguaia,2
MT,Nova Olímpia,510623,51007,Médio Norte Matogrossense,2
MT,Nova Santa Helena,510619,51010,Norte Matogrossense,2
MT,Nova Ubiratã,510624,51014,Teles Pires,2
MT,Nova Xavantina,510625,51005,Garças Araguaia,2
MT,Novo Horizonte do Norte,510627,51016,Vale dos Arinos,2
MT,Novo Mundo,510626,51015,Vale do Peixoto,1
MT,Novo Santo Antônio,510631,51009,Norte Araguaia Karajá,1
MT,Novo São Joaquim,510628,51005,Garças Araguaia,2
MT,Paranaíta,510629,51001,Alto Tapajós,2
MT,Paranatinga,510630,51013,Sul Matogrossense,2
MT,Pedra Preta,510637,51013,Sul Matogrossense,2
MT,Peixoto de Azevedo,510642,51015,Vale do Peixoto,1
MT,Planalto da Serra,510645,51002,Baixada Cuiabana,4
MT,Poconé,510650,51002,Baixada Cuiabana,4
MT,Pontal do Araguaia,510665,51005,Garças Araguaia,2
MT,Ponte Branca,510670,51005,Garças Araguaia,2
MT,Pontes e Lacerda,510675,51012,Sudoeste Matogrossense,2
MT,Porto Alegre do Norte,510677,51003,Araguaia Xingu,1
MT,Porto dos Gaúchos,510680,51016,Vale dos Arinos,2
MT,Porto Esperidião,510682,51011,Oeste Matogrossense,2
MT,Porto Estrela,510685,51007,Médio Norte Matogrossense,2
MT,Poxoréo,510700,51013,Sul Matogrossense,2
MT,Primavera do Leste,510704,51013,Sul Matogrossense,2
MT,Querência,510706,51006,Médio Araguaia,2
MT,Reserva do Cabaçal,510715,51011,Oeste Matogrossense,2
MT,Ribeirão Cascalheira,510718,51006,Médio Araguaia,2
MT,Ribeirãozinho,510719,51005,Garças Araguaia,2
MT,Rio Branco,510720,51011,Oeste Matogrossense,2
MT,Rondolândia,510757,51012,Sudoeste Matogrossense,2
MT,Rondonópolis,510760,51013,Sul Matogrossense,2
MT,Rosário Oeste,510770,51004,Centro Norte,2
MT,Salto do Céu,510775,51011,Oeste Matogrossense,2
MT,Santa Carmem,510724,51014,Teles Pires,2
MT,Santa Cruz do Xingu,510774,51003,Araguaia Xingu,1
MT,Santa Rita do Trivelato,510776,51014,Teles Pires,2
