database,variavel,type,label,records
sih,def_rsaud_int,group,Pinheiro,48669
sih,def_rsaud_int,group,Piracicaba,80570
sih,def_rsaud_int,group,Pirapora,16133
sih,def_rsaud_int,group,Pirineus,48094
sih,def_rsaud_int,group,Planalto Norte,38703
sih,def_rsaud_int,group,Planície Litorânea,42949
sih,def_rsaud_int,group,Ponta Grossa,47969
sih,def_rsaud_int,group,Ponta Porã,26161
sih,def_rsaud_int,group,Ponte Nova,18012
sih,def_rsaud_int,group,Pontes e Lacerda,6674
sih,def_rsaud_int,group,Portal do Bico,4232
sih,def_rsaud_int,group,Porto Alegre do Norte,9482
sih,def_rsaud_int,group,Porto Alegre-01,136393
sih,def_rsaud_int,group,Porto Alegre-02,229833
sih,def_rsaud_int,group,Porto Nacional,13960
sih,def_rsaud_int,group,Pouso Alegre,56118
sih,def_rsaud_int,group,Presidente Dutra,30222
sih,def_rsaud_int,group,Presidente Prudente,43833
sih,def_rsaud_int,group,Propriá,9348
sih,def_rsaud_int,group,Quixadá,37413
sih,def_rsaud_int,group,Recife,300955
sih,def_rsaud_int,group,Registro,26760
sih,def_rsaud_int,group,Ribeirão Preto,78101
sih,def_rsaud_int,group,Rio Negro e Solimões,23741
sih,def_rsaud_int,group,Rio Vermelho,8946
sih,def_rsaud_int,group,Rondonópolis,49424
sih,def_rsaud_int,group,Rosário,29955
sih,def_rsaud_int,group,Russas,17708
sih,def_rsaud_int,group,S.José do Rio Preto,83029
sih,def_rsaud_int,group,S.João da Boa Vista,55192
sih,def_rsaud_int,group,SES - RR,51523
sih,def_rsaud_int,group,Salgueiro,26592
sih,def_rsaud_int,group,Salvador,274541
sih,def_rsaud_int,group,Santa Cruz do Sul,24903
sih,def_rsaud_int,group,Santa Inês,45067
sih,def_rsaud_int,group,Santa Izabel do Pará,31123
sih,def_rsaud_int,group,Santa Maria,35184
sih,def_rsaud_int,group,Santa Maria da Vitória,35660
sih,def_rsaud_int,group,Santa Rosa,14046
sih,def_rsaud_int,group,Santarém,146735
sih,def_rsaud_int,group,Santo Antônio de Jesus,31227
sih,def_rsaud_int,group,Santo Ângelo,19729
sih,def_rsaud_int,group,Seabra,19114
sih,def_rsaud_int,group,Senhor do Bonfim,33124
sih,def_rsaud_int,group,Serra Catarinense,24359
sih,def_rsaud_int,group,Serra Talhada,27725
sih,def_rsaud_int,group,Serra da Capivara,19324
sih,def_rsaud_int,group,Serra da Mesa,6757
sih,def_rsaud_int,group,Serrana,48472
sih,def_rsaud_int,group,Serrinha,58484
sih,def_rsaud_int,group,Sete Lagoas,47336
sih,def_rsaud_int,group,Sinop,44781
sih,def_rsaud_int,group,Sobral,72785
sih,def_rsaud_int,group,Sorocaba,178320
sih,def_rsaud_int,group,Sudeste,4298
sih,def_rsaud_int,group,Sudoeste I,28745
sih,def_rsaud_int,group,Sudoeste II,13133
sih,def_rsaud_int,group,Sul,14408
sih,def_rsaud_int,group,Sul Angical,495
sih,def_rsaud_int,group,São Félix do Araguaia,1942
sih,def_rsaud_int,group,São João Del Rei,15595
sih,def_rsaud_int,group,São João dos Patos,25255
sih,def_rsaud_int,group,São Luís,118062
sih,def_rsaud_int,group,São Mateus,27902
sih,def_rsaud_int,group,São Miguel do Guamá,58153
sih,def_rsaud_int,group,São Patrício,15168
sih,def_rsaud_int,group,Tabuleiros do Alto Parnaí,4100
sih,def_rsaud_int,group,Tangará da Serra,21281
sih,def_rsaud_int,group,Taubaté,184646
sih,def_rsaud_int,group,Tauá,10746
sih,def_rsaud_int,group,Teixeira de Freitas,54879
sih,def_rsaud_int,group,Telêmaco Borba,15077
sih,def_rsaud_int,group,Teófilo Otoni,45206
sih,def_rsaud_int,group,Tianguá,36214
sih,def_rsaud_int,group,Timon,23560
sih,def_rsaud_int,group,Toledo,24732
sih,def_rsaud_int,group,Triângulo,39076
sih,def_rsaud_int,group,Três Lagoas,15483
sih,def_rsaud_int,group,Uberaba,41690
sih,def_rsaud_int,group,Uberlândia,76239
sih,def_rsaud_int,group,Ubá,33889
sih,def_rsaud_int,group,Umuarama,16812
sih,def_rsaud_int,group,Unaí,22673
sih,def_rsaud_int,group,União da Vitória,17069
sih,def_rsaud_int,group,V ETAM,21945
sih,def_rsaud_int,group,V NRS,7639
sih,def_rsaud_int,group,VI ETAM,33495
sih,def_rsaud_int,group,VI NRS,21931
sih,def_rsaud_int,group,VII NRS,8803
sih,def_rsaud_int,group,VIII NRS,7671
sih,def_rsaud_int,group,Vale do Canindé,10603
sih,def_rsaud_int,group,Vale do Rio Guaribas,37620
sih,def_rsaud_int,group,Vale do Sambito,9630
sih,def_rsaud_int,group,Vale dos Rios Piauí e Ita,26690
sih,def_rsaud_int,group,Varginha,69255
sih,def_rsaud_int,group,Viana,30740
sih,def_rsaud_int,group,Vitória,175907
sih,def_rsaud_int,group,Vitória da Conquista,66918
sih,def_rsaud_int,group,X NRS,8212
sih,def_rsaud_int,group,XI NRS,2772
sih,def_rsaud_int,group,XII NRS,5445
sih,def_rsaud_int,group,Xanxerê,19467
sih,def_rsaud_int,group,Zé Doca,39611
sih,def_rsaud_int,group,Água Boa,9369
sih,def_rsaud_int,group,,0
sih,def_rsaud_res,count,def_rsaud_res,16891818
sih,def_rsaud_res,count,,217438
sih,def_rsaud_res,group,10ª Região Sanitária,20153
sih,def_rsaud_res,group,1ª Região Sanitária,124951
sih,def_rsaud_res,group,2ª Região Sanitária,22650
sih,def_rsaud_res,group,3ª Região Sanitária,31423
sih,def_rsaud_res,group,4ª Região Sanitária,18774
sih,def_rsaud_res,group,5ª Região Sanitária,27161
sih,def_rsaud_res,group,6ª Região Sanitária,28237
sih,def_rsaud_res,group,7ª Região Sanitária,69851
sih,def_rsaud_res,group,8ª Região Sanitária,22420
sih,def_rsaud_res,group,9ª Região Sanitária,37321
sih,def_rsaud_res,group,Acaraú,29395
sih,def_rsaud_res,group,Acre,54558
sih,def_rsaud_res,group,Afogados da Ingazeira,23515
sih,def_rsaud_res,group,Alagoinhas,51613
sih,def_rsaud_res,group,Alegrete,40764
sih,def_rsaud_res,group,Alfenas,35734
sih,def_rsaud_res,group,Alta Floresta,8435
sih,def_rsaud_res,group,Altamira,51166
sih,def_rsaud_res,group,Alto Solimões,20793
sih,def_rsaud_res,group,Alto Uruguai Catarinense,8990
sih,def_rsaud_res,group,Alto Vale do Itajaí,26359
sih,def_rsaud_res,group,Alto Vale do Rio do Peixe,30131
sih,def_rsaud_res,group,Amargosa,17211
sih,def_rsaud_res,group,Amazonas,62851
sih,def_rsaud_res,group,Apucarana,22274
sih,def_rsaud_res,group,Aquidauana,15803
sih,def_rsaud_res,group,Aracaju,72577
sih,def_rsaud_res,group,Aracati,12239
sih,def_rsaud_res,group,Araguaia-Tocantins,8240
sih,def_rsaud_res,group,Araraquara,58345
sih,def_rsaud_res,group,Araçatuba,44162
sih,def_rsaud_res,group,Arcoverde,43494
sih,def_rsaud_res,group,Açailândia,30203
sih,def_rsaud_res,group,Bacabal,26960
sih,def_rsaud_res,group,Bagé,15299
sih,def_rsaud_res,group,Baixada Cuiabana,90025
sih,def_rsaud_res,group,Baixada Litorânea,52375
sih,def_rsaud_res,group,Baixada Santista,144741
sih,def_rsaud_res,group,Baixo Amazonas,39501
sih,def_rsaud_res,group,Balsas,28835
sih,def_rsaud_res,group,Barbacena,30187
sih,def_rsaud_res,group,Barcarena,67846
sih,def_rsaud_res,group,Barra do Corda,36550
sih,def_rsaud_res,group,Barra do Garças,11558
sih,def_rsaud_res,group,Barreiras,60041
sih,def_rsaud_res,group,Barretos,26862
sih,def_rsaud_res,group,Baturité,13938
sih,def_rsaud_res,group,Bauru,117480
sih,def_rsaud_res,group,Baía da Ilha Grande,18864
sih,def_rsaud_res,group,Belo Horizonte,331657
sih,def_rsaud_res,group,Belém,209392
sih,def_rsaud_res,group,Bico do Papagaio,15493
sih,def_rsaud_res,group,Boquira,14348
sih,def_rsaud_res,group,Brasiléia,10636
sih,def_rsaud_res,group,Brejo Santo,21733
sih,def_rsaud_res,group,Breves,49182
sih,def_rsaud_res,group,Brumado,23361
sih,def_rsaud_res,group,Cachoeira do Sul,13945
sih,def_rsaud_res,group,Cachoeiro do Itapemirim,47718
sih,def_rsaud_res,group,Caetité,21722
sih,def_rsaud_res,group,Cametá,36929
sih,def_rsaud_res,group,Camocim,19662
sih,def_rsaud_res,group,Campinas,271853
sih,def_rsaud_res,group,Campo Grande,104116
sih,def_rsaud_res,group,Campo Mourão,25410
sih,def_rsaud_res,group,Canindé,21217
sih,def_rsaud_res,group,Cantão,13905
sih,def_rsaud_res,group,Capanema,65856
sih,def_rsaud_res,group,Capim Dourado,32900
sih,def_rsaud_res,group,Carbonífera,33619
sih,def_rsaud_res,group,Carnaubais,20432
sih,def_rsaud_res,group,Caruaru,111916
sih,def_rsaud_res,group,Cascavel,85115
sih,def_rsaud_res,group,Castanhal,51509
sih,def_rsaud_res,group,Caucaia,61994
sih,def_rsaud_res,group,Caxias,41700
sih,def_rsaud_res,group,Caxias do Sul,72025
sih,def_rsaud_res,group,Central,117027
sih,def_rsaud_res,group,Centro Sul,67436
sih,def_rsaud_res,group,Centro-Sul,41906
sih,def_rsaud_res,group,Chapada das Mangabeiras,25267
sih,def_rsaud_res,group,Chapadinha,50596
sih,def_rsaud_res,group,Cianorte,11077
sih,def_rsaud_res,group,Cocais,49557
sih,def_rsaud_res,group,Codó,41364
sih,def_rsaud_res,group,Colatina,51239
sih,def_rsaud_res,group,Colíder,5190
sih,def_rsaud_res,group,Conceição do Araguaia,57748
sih,def_rsaud_res,group,Cornélio Procópio,15957
sih,def_rsaud_res,group,Coronel Fabriciano,60582
sih,def_rsaud_res,group,Corumbá,18046
sih,def_rsaud_res,group,Coxim,8495
sih,def_rsaud_res,group,Crateús,24965
sih,def_rsaud_res,group,Crato,43293
sih,def_rsaud_res,group,Cruz Alta,9436
sih,def_rsaud_res,group,Cruz das Almas,26337
sih,def_rsaud_res,group,Cruzeiro do Sul,35554
sih,def_rsaud_res,group,Cultura do Cerrado,3333
sih,def_rsaud_res,group,Cáceres,15433
sih,def_rsaud_res,group,Cícero Dantas,32641
sih,def_rsaud_res,group,Dept.Epidemiologia,71208
sih,def_rsaud_res,group,Diamantina,42515
sih,def_rsaud_res,group,Diamantino,8969
sih,def_rsaud_res,group,Distrito Federal,72072
sih,def_rsaud_res,group,Divinópolis,83450
sih,def_rsaud_res,group,Dourados,32055
sih,def_rsaud_res,group,Entorno Norte,26823
sih,def_rsaud_res,group,Entorno Sul,71832
sih,def_rsaud_res,group,Entorno de Manaus,314086
sih,def_rsaud_res,group,Entre Rios,129413
sih,def_rsaud_res,group,Erechim,14410
sih,def_rsaud_res,group,Estrada de Ferro,13435
sih,def_rsaud_res,group,Estância,29724
sih,def_rsaud_res,group,Eunápolis,53233
sih,def_rsaud_res,group,Extremo Oeste,17114
sih,def_rsaud_res,group,Extremo Sudeste,3281
sih,def_rsaud_res,group,Extremo Sul Catarinense,14918
sih,def_rsaud_res,group,Feira de Santana,117134
sih,def_rsaud_res,group,Fortaleza,220121
sih,def_rsaud_res,group,Foz do Iguaçu,38679
sih,def_rsaud_res,group,Foz do Rio Itajaí,62426
sih,def_rsaud_res,group,Franca,37174
sih,def_rsaud_res,group,Francisco Beltrão,32617
sih,def_rsaud_res,group,Frederico Westphalen,12409
sih,def_rsaud_res,group,Fátima do Sul,3260
sih,def_rsaud_res,group,Gandu,40274
sih,def_rsaud_res,group,Garanhuns,64695
sih,def_rsaud_res,group,Goiana,28302
sih,def_rsaud_res,group,Governador Valadares,61699
sih,def_rsaud_res,group,Grande Florianópolis,80772
sih,def_rsaud_res,group,Grande Natal,102801
sih,def_rsaud_res,group,Grande São Paulo,1522023
sih,def_rsaud_res,group,Guanambi,25317
sih,def_rsaud_res,group,Guarapuava,50632
sih,def_rsaud_res,group,I DRS,37106
sih,def_rsaud_res,group,I ETAM,40136
sih,def_rsaud_res,group,I NRS,137623
sih,def_rsaud_res,group,I RS,114360
sih,def_rsaud_res,group,II DRS,19218
sih,def_rsaud_res,group,II ETAM,53035
sih,def_rsaud_res,group,II NRS,33841
sih,def_rsaud_res,group,II RS,3898
sih,def_rsaud_res,group,III DRS,15024
sih,def_rsaud_res,group,III ETAM,26034
sih,def_rsaud_res,group,III NRS,91618
sih,def_rsaud_res,group,IV ETAM,29206
sih,def_rsaud_res,group,IV NRS,9280
sih,def_rsaud_res,group,IX NRS,15504
sih,def_rsaud_res,group,Ibotirama,25848
sih,def_rsaud_res,group,Icó,17218
sih,def_rsaud_res,group,Iguatu,30142
sih,def_rsaud_res,group,Ijuí,16517
sih,def_rsaud_res,group,Ilhéus,36885
sih,def_rsaud_res,group,Imperatriz,40068
sih,def_rsaud_res,group,Irati,16210
sih,def_rsaud_res,group,Irecê,53965
sih,def_rsaud_res,group,Itabaiana,26278
sih,def_rsaud_res,group,Itaberaba,27136
sih,def_rsaud_res,group,Itabira,35432
sih,def_rsaud_res,group,Itabuna,49827
sih,def_rsaud_res,group,Itapecuru Mirim,46031
sih,def_rsaud_res,group,Itapetinga,22634
sih,def_rsaud_res,group,Itapipoca,32003
sih,def_rsaud_res,group,Ituiutaba,13615
sih,def_rsaud_res,group,Ivaiporã,11319
sih,def_rsaud_res,group,Jacarezinho,21475
sih,def_rsaud_res,group,Jacobina,44634
sih,def_rsaud_res,group,Januária,49714
sih,def_rsaud_res,group,Jardim,13708
sih,def_rsaud_res,group,Jequié,55405
sih,def_rsaud_res,group,Juara,4480
sih,def_rsaud_res,group,Juazeiro,64439
sih,def_rsaud_res,group,Juazeiro do Norte,42502
sih,def_rsaud_res,group,Juiz de Fora,49685
sih,def_rsaud_res,group,Juína,13024
sih,def_rsaud_res,group,Lagarto,25430
sih,def_rsaud_res,group,Laguna,15976
sih,def_rsaud_res,group,Lajeado,18670
sih,def_rsaud_res,group,Leopoldina,15477
sih,def_rsaud_res,group,Limoeiro,45944
sih,def_rsaud_res,group,Limoeiro do Norte,17505
sih,def_rsaud_res,group,Lobo Guará,7475
sih,def_rsaud_res,group,Londrina,52401
sih,def_rsaud_res,group,Manhumirim,43751
sih,def_rsaud_res,group,Marabá,143154
sih,def_rsaud_res,group,Maracanaú,56357
sih,def_rsaud_res,group,Marajó,26988
sih,def_rsaud_res,group,Maringá,39289
sih,def_rsaud_res,group,Marília,71114
sih,def_rsaud_res,group,Meio Oeste,16476
sih,def_rsaud_res,group,Metropolitana,252068
sih,def_rsaud_res,group,Metropolitana I,670918
sih,def_rsaud_res,group,Metropolitana II,88089
sih,def_rsaud_res,group,Miracema,6533
sih,def_rsaud_res,group,Montes Claros,103848
sih,def_rsaud_res,group,Mundo Novo,7451
sih,def_rsaud_res,group,Médio Amazonas,23699
sih,def_rsaud_res,group,Médio Araguaia,4914
sih,def_rsaud_res,group,Médio Norte,36571
sih,def_rsaud_res,group,Médio Paraíba,47749
sih,def_rsaud_res,group,Médio Vale do Itajaí,47755
sih,def_rsaud_res,group,Naviraí,16346
sih,def_rsaud_res,group,Nordeste,50958
sih,def_rsaud_res,group,Nordeste I,3366
sih,def_rsaud_res,group,Nordeste II,7963
sih,def_rsaud_res,group,Noroeste,8606
sih,def_rsaud_res,group,Norte,59985
sih,def_rsaud_res,group,Nossa Senhora da Glória,17031
sih,def_rsaud_res,group,Nossa Senhora do Socorro,39029
sih,def_rsaud_res,group,Nova Andradina,10288
sih,def_rsaud_res,group,Oeste,21786
sih,def_rsaud_res,group,Oeste I,5855
sih,def_rsaud_res,group,Oeste II,4009
sih,def_rsaud_res,group,Osório,35051
sih,def_rsaud_res,group,Ouricuri,49934
sih,def_rsaud_res,group,Palmares,75171
sih,def_rsaud_res,group,Palmeira das Missões,11021
sih,def_rsaud_res,group,Paranaguá,28023
sih,def_rsaud_res,group,Paranavaí,25076
sih,def_rsaud_res,group,Paranaíba,12706
sih,def_rsaud_res,group,Passo Fundo,47676
sih,def_rsaud_res,group,Passos,27661
sih,def_rsaud_res,group,Pato Branco,26530
sih,def_rsaud_res,group,Patos de Minas,29839
sih,def_rsaud_res,group,Paulo Afonso,26664
sih,def_rsaud_res,group,Pedra Azul,34010
sih,def_rsaud_res,group,Pedreiras,24973
sih,def_rsaud_res,group,Peixoto de Azevedo,10342
sih,def_rsaud_res,group,Pelotas,71043
sih,def_rsaud_res,group,Petrolina,46746
sih,def_rsaud_res,group,Pinheiro,48097
sih,def_rsaud_res,group,Piracicaba,80893
sih,def_rsaud_res,group,Pirapora,15392
sih,def_rsaud_res,group,Pirineus,49096
sih,def_rsaud_res,group,Planalto Norte,37264
sih,def_rsaud_res,group,Planície Litorânea,36486
sih,def_rsaud_res,group,Ponta Grossa,49486
sih,def_rsaud_res,group,Ponta Porã,27626
sih,def_rsaud_res,group,Ponte Nova,18592
sih,def_rsaud_res,group,Pontes e Lacerda,8126
sih,def_rsaud_res,group,Portal do Bico,7044
sih,def_rsaud_res,group,Porto Alegre do Norte,9578
sih,def_rsaud_res,group,Porto Alegre-01,146193
sih,def_rsaud_res,group,Porto Alegre-02,217674
sih,def_rsaud_res,group,Porto Nacional,14259
sih,def_rsaud_res,group,Pouso Alegre,56379
sih,def_rsaud_res,group,Presidente Dutra,34251
sih,def_rsaud_res,group,Presidente Prudente,43677
sih,def_rsaud_res,group,Propriá,17721
sih,def_rsaud_res,group,Quixadá,38429
sih,def_rsaud_res,group,Recife,259789
sih,def_rsaud_res,group,Registro,29215
sih,def_rsaud_res,group,Ribeirão Preto,78185
sih,def_rsaud_res,group,Rio Negro e Solimões,24286
sih,def_rsaud_res,group,Rio Vermelho,11659
sih,def_rsaud_res,group,Rondonópolis,49027
sih,def_rsaud_res,group,Rosário,32007
sih,def_rsaud_res,group,Russas,18029
sih,def_rsaud_res,group,S.José do Rio Preto,82899
sih,def_rsaud_res,group,S.João da Boa Vista,55804
sih,def_rsaud_res,group,SES - RR,51815
sih,def_rsaud_res,group,Salgueiro,20296
sih,def_rsaud_res,group,Salvador,266825
sih,def_rsaud_res,group,Santa Cruz do Sul,26109
sih,def_rsaud_res,group,Santa Inês,47008
sih,def_rsaud_res,group,Santa Izabel do Pará,45596
sih,def_rsaud_res,group,Santa Maria,35438
sih,def_rsaud_res,group,Santa Maria da Vitória,36955
sih,def_rsaud_res,group,Santa Rosa,14119
sih,def_rsaud_res,group,Santarém,149227
sih,def_rsaud_res,group,Santo Antônio de Jesus,27590
sih,def_rsaud_res,group,Santo Ângelo,19365
sih,def_rsaud_res,group,Seabra,20311
sih,def_rsaud_res,group,Senhor do Bonfim,36357
sih,def_rsaud_res,group,Serra Catarinense,24379
sih,def_rsaud_res,group,Serra Talhada,29650
sih,def_rsaud_res,group,Serra da Capivara,17926
sih,def_rsaud_res,group,Serra da Mesa,7456
sih,def_rsaud_res,group,Serrana,48349
sih,def_rsaud_res,group,Serrinha,67995
sih,def_rsaud_res,group,Sete Lagoas,47993
sih,def_rsaud_res,group,Sinop,44795
sih,def_rsaud_res,group,Sobral,66075
sih,def_rsaud_res,group,Sorocaba,179207
sih,def_rsaud_res,group,Sudeste,5881
sih,def_rsaud_res,group,Sudoeste I,29364
sih,def_rsaud_res,group,Sudoeste II,13491
sih,def_rsaud_res,group,Sul,15040
sih,def_rsaud_res,group,Sul Angical,2638
sih,def_rsaud_res,group,São Félix do Araguaia,1852
sih,def_rsaud_res,group,São João Del Rei,17077
sih,def_rsaud_res,group,São João dos Patos,29154
sih,def_rsaud_res,group,São Luís,114298
sih,def_rsaud_res,group,São Mateus,29317
sih,def_rsaud_res,group,São Miguel do Guamá,67516
sih,def_rsaud_res,group,São Patrício,16389
sih,def_rsaud_res,group,Tabuleiros do Alto Parnaí,5160
sih,def_rsaud_res,group,Tangará da Serra,21966
sih,def_rsaud_res,group,Taubaté,184297
sih,def_rsaud_res,group,Tauá,10422
sih,def_rsaud_res,group,Teixeira de Freitas,54653
sih,def_rsaud_res,group,Telêmaco Borba,15539
sih,def_rsaud_res,group,Teófilo Otoni,46025
sih,def_rsaud_res,group,Tianguá,38429
sih,def_rsaud_res,group,Timon,29546
sih,def_rsaud_res,group,Toledo,24915
sih,def_rsaud_res,group,Triângulo,39694
sih,def_rsaud_res,group,Três Lagoas,15907
sih,def_rsaud_res,group,Uberaba,42597
sih,def_rsaud_res,group,Uberlândia,75505
sih,def_rsaud_res,group,Ubá,33641
sih,def_rsaud_res,group,Umuarama,17629
sih,def_rsaud_res,group,Unaí,25021
sih,def_rsaud_res,group,União da Vitória,17302
sih,def_rsaud_res,group,V ETAM,21440
sih,def_rsaud_res,group,V NRS,9355
sih,def_rsaud_res,group,VI ETAM,28025
sih,def_rsaud_res,group,VI NRS,19335
sih,def_rsaud_res,group,VII NRS,11859
sih,def_rsaud_res,group,VIII NRS,10090
sih,def_rsaud_res,group,Vale do Canindé,11227
sih,def_rsaud_res,group,Vale do Rio Guaribas,38647
sih,def_rsaud_res,group,Vale do Sambito,11273
sih,def_rsaud_res,group,Vale dos Rios Piauí e Ita,23285
sih,def_rsaud_res,group,Varginha,69144
sih,def_rsaud_res,group,Viana,32557
sih,def_rsaud_res,group,Vitória,178985
sih,def_rsaud_res,group,Vitória da Conquista,64261
sih,def_rsaud_res,group,X NRS,9572
sih,def_rsaud_res,group,XI NRS,5581
sih,def_rsaud_res,group,XII NRS,17308
sih,def_rsaud_res,group,Xanxerê,19179
sih,def_rsaud_res,group,Zé Doca,38697
sih,def_rsaud_res,group,ª Região Sanitária,1892
sih,def_rsaud_res,group,Água Boa,8923
sih,def_rsaud_res,group,,0
sih,int_MUNCOD,count,int_MUNCOD,0
sih,int_MUNCOD,count,,17109256
sih,int_MUNCOD,group,,0
sih,int_MUNNOME,count,int_MUNNOME,17109256
sih,int_MUNNOME,count,,0
sih,int_MUNNOME,group,Abadia dos Dourados,372
sih,int_MUNNOME,group,Abaetetuba,18213
sih,int_MUNNOME,group,Abaeté,1049
sih,int_MUNNOME,group,Abaré,1011
sih,int_MUNNOME,group,Abatiá,32
sih,int_MUNNOME,group,Abel Figueiredo,815
sih,int_MUNNOME,group,Abelardo Luz,2022
sih,int_MUNNOME,group,Abre Campo,1118
sih,int_MUNNOME,group,Abreu e Lima,9125
sih,int_MUNNOME,group,Acaraú,16911
sih,int_MUNNOME,group,Acari,904
sih,int_MUNNOME,group,Acará,4770
sih,int_MUNNOME,group,Aceguá,668
sih,int_MUNNOME,group,Acopiara,6303
sih,int_MUNNOME,group,Acrelândia,91
sih,int_MUNNOME,group,Acreúna,688
sih,int_MUNNOME,group,Adamantina,3522
sih,int_MUNNOME,group,Afogados da Ingazeira,17428
sih,int_MUNNOME,group,Afonso Bezerra,56
sih,int_MUNNOME,group,Afonso Cláudio,2512
sih,int_MUNNOME,group,Afonso Cunha,7
sih,int_MUNNOME,group,Afrânio,1338
sih,int_MUNNOME,group,Afuá,2449
sih,int_MUNNOME,group,Agrestina,1758
sih,int_MUNNOME,group,Agrolândia,364
sih,int_MUNNOME,group,Aguaí,959
sih,int_MUNNOME,group,Agudo,227
sih,int_MUNNOME,group,Agudos,3197
sih,int_MUNNOME,group,Aimorés,2682
sih,int_MUNNOME,group,Aiuaba,340
sih,int_MUNNOME,group,Aiuruoca,1319
sih,int_MUNNOME,group,Ajuricaba,212
sih,int_MUNNOME,group,Alagoa,5
sih,int_MUNNOME,group,Alagoa Grande,570
sih,int_MUNNOME,group,Alagoa Nova,161
sih,int_MUNNOME,group,Alagoinha,382
sih,int_MUNNOME,group,Alagoinhas,23065
sih,int_MUNNOME,group,Alcobaça,1320
sih,int_MUNNOME,group,Alcântara,287
sih,int_MUNNOME,group,Aldeias Altas,944
