res_cod_municipio,int_cod_municipio,records
410442,410445,2
410442,411330,2
410442,411850,2
410445,410690,2
410450,411850,2
410450,411980,2
410450,412035,2
410465,410690,2
410465,412820,2
410470,410400,2
410480,130260,2
410480,330200,2
410480,410420,2
410480,410753,2
410480,410880,2
410480,411070,2
410480,411520,2
410480,412035,2
410480,412350,2
410480,500270,2
410490,410400,2
410490,410550,2
410490,411940,2
410520,410480,2
410520,410580,2
410520,412220,2
410530,410830,2
410550,410050,2
410550,411240,2
410550,412260,2
410560,410200,2
410560,411520,2
410580,210047,2
410580,410480,2
410580,411070,2
410580,411570,2
410580,411730,2
410580,420820,2
410590,410210,2
410600,410980,2
410600,411370,2
410610,411180,2
410630,411670,2
410645,411440,2
410645,412820,2
410660,410690,2
410660,411520,2
410680,410400,2
410680,410420,2
410690,210520,2
410690,352240,2
410690,353620,2
410690,410480,2
410690,410880,2
410690,411320,2
410690,411370,2
410690,411870,2
410690,412410,2
410690,412770,2
410690,412800,2
410690,420480,2
410700,410775,2
410700,411990,2
410700,412410,2
410710,410550,2
410710,412770,2
410715,412350,2
410730,410790,2
410740,412380,2
410760,411370,2
410765,410830,2
410765,410960,2
410770,412720,2
410790,411480,2
410800,410280,2
410820,410690,2
410830,411275,2
410830,411850,2
410830,412090,2
410830,420820,2
410830,431410,2
410832,410420,2
410832,411060,2
410840,410480,2
410840,411540,2
410850,411760,2
410860,410690,2
410900,410360,2
410920,411190,2
410930,412090,2
410940,211130,2
410940,411850,2
410940,411930,2
410940,412090,2
410970,410490,2
410975,412770,2
410980,410370,2
410990,410550,2
410990,412535,2
411007,410690,2
411010,411140,2
411020,412820,2
411040,411240,2
411040,412810,2
411050,410490,2
411050,411730,2
411060,410200,2
411065,410345,2
411070,411020,2
411070,412060,2
411090,410210,2
411100,411370,2
411100,411520,2
411125,410580,2
411130,410430,2
411130,411500,2
411140,411010,2
411150,411310,2
411160,412625,2
411190,410510,2
411200,261160,2
411200,410180,2
411200,411150,2
411200,412410,2
411210,410150,2
411220,150660,2
411240,411520,2
411240,411840,2
411250,410420,2
411250,412500,2
411275,410930,2
411280,411180,2
411295,410420,2
411295,412810,2
411300,411520,2
411300,412625,2
411300,412810,2
411320,410400,2
411325,411070,2
411330,410420,2
411330,410840,2
411330,411820,2
411330,412625,2
411345,412770,2
411350,412020,2
411350,412100,2
411360,410210,2
411370,292400,2
411370,355030,2
411370,410140,2
411370,410280,2
411370,410430,2
411370,410440,2
411370,411070,2
411370,411150,2
411370,411250,2
411370,411310,2
411370,411820,2
411370,412390,2
411370,412410,2
411370,412770,2
411370,420200,2
411373,411080,2
411373,412250,2
411375,412500,2
411380,410510,2
411380,411190,2
411390,410690,2
411400,411295,2
411400,412250,2
411410,411690,2
411410,412625,2
411430,420200,2
411460,410400,2
411460,411535,2
411480,280030,2
411480,410430,2
411510,410430,2
411510,410480,2
411520,291470,2
411520,355030,2
411520,410190,2
411520,410830,2
411520,410880,2
411520,411690,2
411520,412260,2
411520,420200,2
411530,410840,2
411535,316290,2
411570,410180,2
411570,410420,2
411570,412250,2
411575,411370,2
411575,411730,2
411585,410480,2
411585,410690,2
411600,411370,2
411610,411320,2
411610,412810,2
411660,410190,2
411700,291080,2
411705,411440,2
411710,354425,2
411722,410880,2
411727,410430,2
411727,411960,2
411727,412770,2
411730,412060,2
411750,411310,2
411760,171820,2
411760,410570,2
411760,410840,2
411760,421950,2
411780,410400,2
411780,411450,2
411780,411680,2
411780,412820,2
411790,410840,2
411800,410480,2
411810,410210,2
411810,412240,2
411820,353620,2
411820,410940,2
411820,420910,2
411830,411030,2
411830,411090,2
411840,172100,2
411840,293290,2
411840,411690,2
411845,410753,2
411845,412350,2
411850,411440,2
411850,412770,2
411880,410170,2
411900,410450,2
411900,412140,2
411900,500270,2
411910,411910,2
411915,410960,2
411915,420200,2
411930,410140,2
411930,410690,2
411930,410840,2
411930,412796,2
411940,412710,2
411950,330170,2
411960,410440,2
411960,411150,2
411965,354340,2
411965,355170,2
411965,411370,2
411980,354980,2
411990,316250,2
411990,410180,2
411990,410490,2
411990,411770,2
411990,412510,2
411995,411990,2
412000,410210,2
412010,410490,2
412060,410480,2
412065,521150,2
412070,410400,2
412090,411670,2
412090,412785,2
412120,410180,2
412120,411430,2
412130,410190,2
412130,412240,2
412140,412300,2
412150,410690,2
412150,411990,2
412170,411150,2
412170,412265,2
412175,411070,2
412200,410400,2
412200,410690,2
412215,330330,2
412215,410420,2
412217,410140,2
412230,412820,2
412230,421580,2
412250,410420,2
412250,410550,2
412250,410690,2
412250,411727,2
412250,411960,2
412250,412796,2
412260,412810,2
412265,411990,2
412270,410210,2
412280,280030,2
412300,411850,2
412310,410980,2
412340,170210,2
412340,412240,2
412350,410690,2
412350,411580,2
412350,412545,2
412370,411710,2
412370,412810,2
412380,410480,2
412380,411850,2
412380,412300,2
412390,410240,2
412390,411370,2
412400,411180,2
412402,412350,2
412402,412770,2
412405,410480,2
412405,412350,2
412430,412390,2
412440,411540,2
412450,411380,2
412450,412710,2
412460,412625,2
412470,292740,2
412480,410690,2
412480,412770,2
412480,412810,2
412490,411520,2
412500,410250,2
412500,411375,2
412540,411180,2
412545,412350,2
412550,355030,2
412550,410880,2
412550,411730,2
412555,412810,2
412570,412350,2
412570,412770,2
412580,410320,2
412580,411520,2
412580,412500,2
412600,412390,2
412610,411240,2
412610,411520,2
412610,411840,2
412620,292740,2
412620,411920,2
412620,412620,2
412625,354425,2
412625,412535,2
412630,410690,2
412630,411940,2
412630,412770,2
412640,412390,2
412650,412240,2
412660,411180,2
412670,411520,2
412680,411840,2
412680,412625,2
412710,410400,2
412710,411730,2
412720,411150,2
412720,411840,2
412750,410700,2
412760,410400,2
412770,410690,2
412770,410753,2
412770,410930,2
412770,411070,2
412770,411850,2
412770,411990,2
412770,420200,2
412770,500270,2
412780,412660,2
412785,412090,2
412788,410420,2
412790,410660,2
412790,411840,2
412790,412625,2
412790,412810,2
412796,150553,2
412800,410480,2
412800,410690,2
412800,412625,2
412810,355030,2
412810,410050,2
412810,410400,2
412810,410480,2
412810,410690,2
412810,411520,2
412810,412625,2
412820,291080,2
412820,411070,2
412820,411690,2
412820,411870,2
412840,410980,2
412850,410420,2
412853,410970,2
412855,412770,2
412860,412520,2
420005,420200,2
420005,420480,2
420020,420240,2
420020,420540,2
420030,420480,2
420040,421950,2
420050,420430,2
420055,421140,2
420070,420090,2
420110,420230,2
420125,420320,2
420125,420850,2
420125,421950,2
420140,330452,2
420140,420280,2
420140,421080,2
420140,421810,2
420140,432150,2
420150,421710,2
420160,420480,2
420160,421950,2
420190,420070,2
420190,420820,2
420195,420540,2
420195,421660,2
420200,410690,2
420200,411820,2
420200,420590,2
420200,421150,2
420200,431690,2
420207,420200,2
420210,420540,2
420220,240940,2
420230,420820,2
420240,130260,2
420240,290730,2
420240,291560,2
420240,330170,2
420240,411070,2
420240,411370,2
420240,411820,2
420240,412250,2
420240,420290,2
420240,420430,2
420240,420890,2
420240,421010,2
420240,421130,2
420240,500270,2
420245,210232,2
420245,420240,2
420245,420750,2
420245,421130,2
420245,421150,2
420253,221100,2
420257,314710,2
420260,421480,2
420287,420360,2
420290,220840,2
420290,330170,2
420290,410440,2
420290,411535,2
420290,420890,2
420290,421630,2
420290,421800,2
420320,420240,2
420320,420290,2
420320,420590,2
420320,420690,2
420320,420930,2
420320,421480,2
420340,420540,2
420350,421690,2
420350,421720,2
420360,420200,2
420360,420540,2
420360,420910,2
420370,420200,2
420370,420480,2
420370,420690,2
420370,420820,2
420370,420910,2
420380,330170,2
420380,420300,2
420380,420540,2
420380,420930,2
420380,421220,2
420390,420480,2
420390,420540,2
420390,421950,2
420395,420460,2
420415,420480,2
420415,420930,2
420420,411990,2
420420,420240,2
420420,421210,2
420420,421660,2
420420,421720,2
420420,421870,2
420420,430700,2
420425,420140,2
420430,420900,2
420430,421950,2
420430,430700,2
420440,421950,2
420460,411990,2
420460,420820,2
420460,420910,2
420460,421010,2
420460,421480,2
420460,421950,2
420475,421950,2
420480,420430,2
420500,410840,2
420500,420430,2
420500,420660,2
420510,420200,2
420517,420430,2
420519,420700,2
420540,410370,2
420540,411820,2
420540,411990,2
420540,420320,2
420540,420420,2
420540,420430,2
420540,420730,2
420540,421970,2
420540,431410,2
420543,420420,2
420545,421870,2
420550,420200,2
420590,420750,2
420590,420910,2
420600,420200,2
420600,421130,2
420620,420700,2
420620,421490,2
420620,421710,2
420630,420930,2
420640,420420,2
420640,421200,2
420660,421670,2
420670,420540,2
420670,421950,2
420690,420240,2
420690,420910,2
420690,421820,2
420700,420540,2
420710,420540,2
420710,421010,2
420720,420720,2
420740,420930,2
420750,210535,2
420750,411820,2
420750,420480,2
420750,420820,2
420760,420390,2
420765,420420,2
420768,410650,2
420768,421970,2
420775,421950,2
420780,420040,2
420780,421970,2
420800,410210,2
420810,420890,2
420820,210047,2
420820,410420,2
420820,411930,2
420820,411990,2
420820,421010,2
420820,500270,2
420830,270070,2
420830,420930,2
420840,420430,2
420845,530010,2
420850,420240,2
420850,420480,2
420850,420540,2
420850,421320,2
420870,421160,2
420870,421810,2
420890,240325,2
420890,260875,2
420890,261260,2
420890,420200,2
420890,420750,2
420890,420820,2
420890,421500,2
420890,520870,2
420895,355170,2
420900,421360,2
420910,211060,2
420910,220770,2
420910,313240,2
420910,330170,2
420910,353620,2
420910,410400,2
420910,410753,2
420910,411070,2
420910,420240,2
420910,420320,2
420910,420730,2
420910,420850,2
420910,421580,2
420910,421950,2
420920,421003,2
420930,420240,2
420930,421950,2
420930,431490,2
420940,420540,2
420945,420530,2
420950,420850,2
420970,421550,2
421003,421950,2
421005,420480,2
421010,412100,2
421010,420540,2
421010,420890,2
421010,420930,2
421010,421500,2
421020,420370,2
421030,420910,2
421050,270800,2
421050,420430,2
421060,420650,2
421080,420540,2
421080,421160,2
421105,421790,2
421110,420480,2
421110,420930,2
421110,421030,2
421125,421810,2
421125,421870,2
421130,420480,2
421130,420890,2
421130,420930,2
421130,421010,2
421130,421950,2
421130,500270,2
421150,410440,2
421160,421170,2
421175,420200,2
421175,420480,2
421175,420690,2
421190,421800,2
421190,421950,2
421200,421950,2
421205,421550,2
421220,420910,2
421220,421030,2
421225,420460,2
421225,421380,2
421227,420420,2
421227,420780,2
421230,420230,2
421240,420280,2
421240,420540,2
421250,420890,2
421250,421660,2
421280,421620,2
421280,421660,2
421290,350760,2
421300,421790,2
421310,420390,2
421310,420900,2
421310,421260,2
421320,420750,2
421320,420890,2
421330,172100,2
421330,311330,2
421335,420930,2
421340,420540,2
421340,421970,2
421350,210047,2
421350,420290,2
421350,420930,2
421350,421630,2
421360,411070,2
421360,420200,2
421370,420200,2
421370,420480,2
421380,420540,2
421380,431490,2
421400,420200,2
421400,420430,2
421400,420480,2
421400,420540,2
421400,420820,2
421400,420850,2
421410,420850,2
421415,420500,2
421420,421910,2
421440,420480,2
421450,420890,2
421450,421780,2
421460,420930,2
421470,420540,2
421480,250690,2
421480,270070,2
421480,420240,2
421480,420820,2
421480,421660,2
421490,420540,2
421500,411990,2
421507,421720,2
421507,421950,2
421510,421480,2
421520,420430,2
421545,420730,2
421545,420960,2
421545,421900,2
421550,250400,2
421550,420930,2
421567,420930,2
421568,421950,2
421569,420420,2
421569,421950,2
421570,420090,2
421570,420730,2
421600,421950,2
421610,320150,2
421610,420430,2
421620,411820,2
421620,411990,2
421620,420650,2
421625,420765,2
421630,420230,2
421630,420370,2
421630,420820,2
421640,420700,2
421640,421380,2
421640,421880,2
421650,420280,2
421650,420960,2
421650,421660,2
421660,291480,2
421660,410690,2
421660,411820,2
421660,421010,2
421660,421950,2
421660,431410,2
421670,420420,2
421670,420430,2
421690,421720,2
421690,421950,2
421710,421710,2
421720,420540,2
421720,421050,2
421720,421970,2
421730,420420,2
421730,421050,2
421730,421950,2
421740,420910,2
421750,420420,2
421755,420420,2
421760,420140,2
421770,420820,2
421770,421160,2
421780,420480,2
421780,420820,2
421780,420850,2
421780,420910,2
421780,421820,2
421790,420550,2
421800,420370,2
421810,421080,2
421820,420200,2
421820,420900,2
421820,420930,2
421820,421660,2
421830,280030,2
421830,420200,2
421830,420240,2
421830,421580,2
421830,421950,2
421860,420200,2
421870,420140,2
421870,420960,2
421870,431410,2
421875,420765,2
421880,421080,2
421880,421160,2
421885,421730,2
421885,421950,2
421890,421650,2
421910,420420,2
421915,420900,2
421915,421950,2
421917,420040,2
421917,420780,2
421920,420690,2
421920,420740,2
421930,210990,2
421930,420300,2
421930,420540,2
421935,420850,2
421940,420750,2
421940,420820,2
421940,420850,2
421940,421940,2
421950,420010,2
421950,421010,2
421960,420420,2
421970,430910,2
421985,420480,2
430005,431490,2
430010,430040,2
430020,431780,2
430030,431490,2
430040,431710,2
430040,432240,2
430047,430210,2
430047,431410,2
430060,430610,2
430060,430910,2
430060,431870,2
430060,432000,2
430060,432145,2
430060,530010,2
430064,431020,2
430070,431140,2
430070,431410,2
430080,431490,2
430087,432120,2
430100,430460,2
430100,430770,2
430105,430460,2
430120,430780,2
430120,431410,2
430120,431680,2
430120,431690,2
430130,430310,2
430130,430450,2
430163,430460,2
430165,430460,2
430165,430860,2
430175,130353,2
430175,430460,2
430175,430770,2
430180,410480,2
430185,431380,2
430190,431840,2
430200,430750,2
430210,210232,2
430210,430310,2
430210,430790,2
430210,430820,2
430210,431340,2
430210,431740,2
430210,431750,2
430215,431490,2
430230,431410,2
430235,430210,2
430237,431750,2
430240,430060,2
430240,431410,2
430260,432190,2
430270,430460,2
430280,430060,2
430280,430210,2
430290,431110,2
430300,430210,2
430300,430280,2
430300,430310,2
430300,430510,2
430300,430770,2
430300,431690,2
430300,431830,2
430310,431350,2
430350,430300,2
430350,432000,2
430360,430060,2
430367,431900,2
430390,430470,2
430400,431410,2
430400,431490,2
430400,510340,2
430420,430040,2
430420,430210,2
430420,431140,2
430420,431720,2
430420,432270,2
430440,430300,2
430440,430310,2
430440,431405,2
430440,431410,2
430450,430160,2
430450,431100,2
430460,430300,2
430460,430780,2
430460,431140,2
430460,431350,2
430460,431410,2
430460,431690,2
430463,432260,2
430466,431460,2
430468,431340,2
430468,431870,2
430470,430040,2
430470,431670,2
430471,432120,2
430471,432150,2
430480,260790,2
430480,261160,2
430480,430790,2
430510,211120,2
430510,211130,2
430510,411070,2
430510,420200,2
430510,430660,2
430510,430910,2
430510,431020,2
430510,431060,2
430510,431140,2
430510,431180,2
430510,431440,2
430510,432000,2
430515,430350,2
430517,431440,2
430530,431370,2
430535,431240,2
430537,431660,2
430540,431410,2
430540,431720,2
430540,431750,2
430543,431440,2
430544,431880,2
430544,432000,2
430545,430920,2
430545,432300,2
430558,170210,2
430560,431410,2
430560,432080,2
430570,431410,2
430580,430780,2
430580,431720,2
430580,431750,2
430590,430590,2
430590,431750,2
430595,430510,2
430600,431750,2
430607,431750,2
430610,430160,2
430610,430210,2
430610,430700,2
430610,432220,2
430610,432240,2
430620,431490,2
430630,431130,2
430640,430210,2
430640,430310,2
430645,430210,2
430650,430690,2
430650,431440,2
430655,220770,2
430673,410940,2
430673,431410,2
430675,430780,2
430676,430310,2
430676,431410,2
430680,430060,2
430680,430210,2
430680,431680,2
430690,430060,2
430690,430160,2
430690,430210,2
430690,430770,2
430690,431140,2
430700,420430,2
430700,430890,2
430730,431750,2
430750,430310,2
430750,431265,2
430750,431750,2
430760,430160,2
430770,430310,2
430770,431870,2
430780,430210,2
430780,431410,2
430781,430300,2
430781,431680,2
430783,431020,2
430790,431340,2
430800,431750,2
430807,430240,2
430810,430460,2
430830,430140,2
430850,431690,2
430850,431720,2
430905,431405,2
430910,430310,2
430910,431405,2
430912,420420,2
430912,430700,2
430915,432253,2
430920,221110,2
430920,430300,2
430920,430390,2
430920,431350,2
430940,431410,2
430940,431490,2
430950,430510,2
430960,431020,2
430960,431490,2
430960,432180,2
430970,431610,2
430975,431690,2
430990,431490,2
431000,430610,2
431010,430390,2
431010,430780,2
431010,431060,2
431010,431140,2
431010,431440,2
431010,431750,2
431010,431870,2
431020,430160,2
431020,430610,2
431020,431680,2
431020,431780,2
431020,432240,2
431030,431410,2
431036,430460,2
431050,430210,2
431057,430780,2
431060,431410,2
431065,430460,2
431070,431490,2
431080,430210,2
431080,430640,2
431080,430770,2
431080,431990,2
431100,430770,2
431100,431140,2
431110,431940,2
431113,432220,2
431115,430610,2
431120,431310,2
431120,431490,2
431120,431750,2
431130,430210,2
431130,430300,2
431130,430510,2
431130,431750,2
431140,172100,2
431140,430300,2
431140,430460,2
431140,431340,2
431140,431720,2
431150,431490,2
431150,431960,2
431170,431860,2
431171,431410,2
431171,431740,2
431180,430210,2
431180,430460,2
431180,431750,2
431200,431200,2
431205,430780,2
431210,431940,2
431215,431410,2
431215,431680,2
431220,431360,2
431225,430270,2
431230,431380,2
431230,432190,2
431238,431490,2
431240,430300,2
431240,430310,2
431240,430510,2
431240,430780,2
431240,431140,2
431240,431870,2
431240,432160,2
